,chemical_formula,smiles,casnum,molecular_weight,species,algea_EC50,units,source,foreign_key
1173,C6H6N2O2,Nc1ccc([N+](=O)[O-])cc1,100-01-6,138.12403869628906,algea,3.7612001156935615,log(mg/L),"NITE, VEGA, Literature set",2946
1174,C12H10Cl2N2,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,91-94-1,253.127197265625,algea,-0.05657035148839435,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set",8072
1175,C6H5ClN2O2,Nc1ccc([N+](=O)[O-])cc1Cl,121-87-9,172.56910705566406,algea,2.7080502011022096,log(mg/L),"VEGA, Literature set",4866
1176,C6H8N2O3S,Nc1ccc(S(=O)(=O)O)cc1N,7474-78-4,188.20431518554688,algea,4.5321692931036015,log(mg/L),ECHA,8073
1177,C7H7N3O,Nc1ccc2[nH]c(=O)[nH]c2c1,95-23-8,149.1499786376953,algea,4.027135812528651,log(mg/L),ECHA,8074
1178,C10H9NO6S2,Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,118-33-2,303.3115539550781,algea,4.729156165769083,log(mg/L),ECHA,2975
1179,C10H9N,Nc1ccc2ccccc2c1,91-59-8,143.18516540527344,algea,-0.7657178733947807,log(mg/L),"NITE, VEGA, Literature set",2974
1180,C6H6FN,Nc1cccc(F)c1,372-19-0,111.116943359375,algea,3.8501476017100575,log(mg/L),"NITE, Literature set",8075
1181,C6H8N2,Nc1cccc(N)c1,108-45-2,108.14112091064452,algea,3.1780538303479458,log(mg/L),"NITE, ECHA",4590
1182,C6H7NO,Nc1cccc(O)c1,591-27-5,109.12588500976558,algea,4.215086179918228,log(mg/L),"ECHA, NITE, Literature set",2941
1183,C7H6F3N,Nc1cccc(C(F)(F)F)c1,98-16-8,161.12445068359375,algea,2.628285232633348,log(mg/L),"ECHA, OASIS, Literature set",2933
1184,C6H6N2O2,Nc1cccc([N+](=O)[O-])c1,99-09-2,138.12403869628906,algea,3.3672958299864737,log(mg/L),"NITE, VEGA, Literature set",2934
1185,C10H10N2,Nc1cccc2c(N)cccc12,2243-62-1,158.19979858398438,algea,0.7419373447293773,log(mg/L),"NITE, VEGA, Literature set",8076
1186,C10H10N2,Nc1cccc2cccc(N)c12,479-27-6,158.19979858398438,algea,-0.7402387880937957,log(mg/L),"ECHA, NITE, Literature set",8077
1187,C6H7N,Nc1ccccc1,62-53-3,93.12648010253906,algea,4.324132656254979,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set",2967
1188,C12H8F3N,Nc1ccccc1-c1cc(F)c(F)c(F)c1,915416-45-4,223.1938323974609,algea,1.2178757094949273,log(mg/L),ECHA,8078
1189,C6H6ClN,Nc1ccccc1Cl,95-51-2,127.57154083251952,algea,3.0204248861443626,log(mg/L),"NITE, VEGA, Literature set",8079
1190,C6H6FN,Nc1ccccc1F,348-54-9,111.116943359375,algea,3.5263605246161616,log(mg/L),"NITE, Literature set",8080
1191,C6H8N2,Nc1ccccc1N,95-54-5,108.14112091064452,algea,-0.040821994520255166,log(mg/L),"NITE, VEGA, Literature set",2926
1192,C12H11NO,Nc1ccccc1Oc1ccccc1,2688-84-8,185.2218475341797,algea,2.1041341542702074,log(mg/L),Literature set,8081
1193,C6H6N2O2,Nc1ccccc1[N+](=O)[O-],88-74-4,138.12403869628906,algea,3.7841896339182615,log(mg/L),"NITE, VEGA, Literature set",2968
1194,C5H6N2,Nc1ccccn1,504-29-0,94.11454010009766,algea,2.4849066497880004,log(mg/L),"ECHA, NITE, Literature set",2969
1195,C5H6N2,Nc1ccncc1,504-24-5,94.11454010009766,algea,3.4011973816621555,log(mg/L),"ECHA, NITE, ECOTOX, Literature set",2972
1196,C4H5N3,Nc1ccncn1,591-54-8,95.10260009765624,algea,6.9469759921354175,log(mg/L),Literature set,8082
1197,C5H10N4O,Nc1cnn(CCO)c1N,155601-30-2,142.1591033935547,algea,1.355835153635182,log(mg/L),ECHA,8083
1198,C2H4N4S,Nc1nc(=S)[nH][nH]1,16691-43-3,116.14495849609376,algea,4.606279570393589,log(mg/L),"Literature set, NITE",8084
1199,C6H10N6,Nc1nc(N)nc(NC2CC2)n1,66215-27-8,166.18380737304688,algea,3.8501476017100575,log(mg/L),Literature set,2982
1200,C9H9N5,Nc1nc(N)nc(-c2ccccc2)n1,91-76-9,187.2012634277344,algea,4.230476736546681,log(mg/L),"ECHA, NITE, Literature set",8085
1201,C5H5N5O,Nc1nc2[nH]cnc2c(=O)[nH]1,73-40-5,151.1260986328125,algea,3.951243718581428,log(mg/L),Literature set,8086
1202,C7H5ClN2O,Nc1nc2cc(Cl)ccc2o1,61-80-3,168.5803985595703,algea,3.1354942159291497,log(mg/L),Literature set,2987
1203,C2H4N4,Nc1nc[nH]n1,61-82-5,84.0799560546875,algea,4.174387269895637,log(mg/L),"NITE, Literature set",2994
1204,C5H6N2O,Nc1ncccc1O,16867-03-1,110.11393737792969,algea,0.20701416938432607,log(mg/L),ECHA,8087
1205,C5H5N5,Nc1ncnc2[nH]cnc12,73-24-5,135.12669372558594,algea,1.4655675420143983,log(mg/L),ECHA,2985
1206,C10H14N5O6P,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,653-63-4,331.2218322753906,algea,5.493061443340548,log(mg/L),Literature set,8088
1207,C5H5N5,Nc1ncnc2nc[nH]c12,73-24-5,135.12669372558594,algea,3.4339872044851463,log(mg/L),Literature set,8089
1208,CH3N5,Nc1nn[nH]n1,4418-61-5,85.0680160522461,algea,4.5910712616085885,log(mg/L),"ECHA, NITE",8090
1209,C12H10O,c1ccc(Oc2ccccc2)cc1,101-84-8,170.2071990966797,algea,-0.7031975164134467,log(mg/L),"NITE, VEGA, Literature set",3047
1210,C7H10O,O=C(C1CC1)C1CC1,1121-37-5,110.15370178222656,algea,6.39024066706535,log(mg/L),Literature set,8091
1211,C11H12O,O=C(c1ccccc1)C1CCC1,5407-98-7,160.21238708496094,algea,2.3978952727983707,log(mg/L),Literature set,8092
1212,C13H16O,O=C(c1ccccc1)C1CCCCC1,712-50-5,188.2655487060547,algea,1.4996230464268938,log(mg/L),ECHA,8093
1213,C15H14O2,O=C(Cc1ccccc1)OCc1ccccc1,102-16-9,226.2704620361328,algea,2.933856869835904,log(mg/L),ECHA,8094
1214,C13H12N4O,O=C(N=Nc1ccccc1)NNc1ccccc1,538-62-5,240.26058959960938,algea,-0.941608539858445,log(mg/L),Literature set,8095
1215,C20H26O4,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,84-61-7,330.4180603027344,algea,0.6936470556015963,log(mg/L),Literature set,3057
1216,C16H16O2,O=C(OCCCc1ccccc1)c1ccccc1,60045-26-3,240.2970428466797,algea,-1.203972804325936,log(mg/L),ECHA,8096
1217,C15H14O2,O=C(OCCc1ccccc1)c1ccccc1,94-47-3,226.2704620361328,algea,0.4700036292457356,log(mg/L),ECHA,3065
1218,C13H10O2,O=C(Oc1ccccc1)c1ccccc1,93-99-2,198.21730041503903,algea,1.2809338454620642,log(mg/L),Literature set,8097
1219,C10H14O,O=C1C2CC3CC(C2)CC1C3,000700-58-3,150.21755981445312,algea,5.351858133476067,log(mg/L),"VEGA, Literature set",8098
1220,C6H8O2,O=C1CCCC(=O)C1,504-02-9,112.12652587890624,algea,3.555348061489413,log(mg/L),ECHA,8099
1221,C12H18O,O=C1CCCCC1C1=CCCCC1,1502-22-3,178.27072143554688,algea,2.9444389791664403,log(mg/L),"NITE, VEGA, Literature set",8100
1222,C14H24O4,O=C1CCCCCCCCCCC(=O)OCCO1,54982-83-1,256.33795166015625,algea,2.8332133440562166,log(mg/L),ECHA,8101
1223,C12H22O,O=C1CCCCCCCCCCC1,830-13-7,182.302490234375,algea,2.050270164379556,log(mg/L),ECHA,8102
1224,C12H23NO,O=C1CCCCCCCCCCCN1,947-04-6,197.31712341308602,algea,5.147494476813453,log(mg/L),"ECHA, NITE, Literature set",8103
1225,C15H28O3,O=C1CCCCCCCCCCOCCCCO1,6707-60-4,256.38101196289057,algea,0.1823215567939546,log(mg/L),ECHA,8104
1226,C15H28O3,O=C1CCCCCCCCCOCCCCCO1,3391-83-1,256.38101196289057,algea,0.8754687373538999,log(mg/L),ECHA,8105
1227,C12H15NO,O=C1CCN(Cc2ccccc2)CC1,3612-20-2,189.25360107421875,algea,4.718498871295094,log(mg/L),ECHA,8106
1228,C9H10N2O,O=C1CCN(c2ccccc2)N1,92-43-3,162.18850708007812,algea,3.0204248861443626,log(mg/L),ECHA,3096
1229,C8H6O2,O=C1Cc2ccccc2O1,553-86-6,134.13204956054688,algea,4.0943445622220995,log(mg/L),ECHA,8107
1230,C4H2N2O4,O=C1NC(=O)C(=O)C(=O)N1,50-71-5,142.06968688964844,algea,7.5652752818989315,log(mg/L),Literature set,3103
1231,C8H5NO2,O=C1NC(=O)c2ccccc21,000085-41-6,147.13079833984375,algea,5.011301738639416,log(mg/L),"VEGA, Literature set",8108
1232,C8H8O3,O=C1OC(=O)C2CC=CCC12,85-43-8,152.14732360839844,algea,4.178992036282385,log(mg/L),ECHA,8109
1233,C8H10O3,O=C1OC(=O)C2CCCCC12,85-42-7,154.1632080078125,algea,4.505349850705881,log(mg/L),ECHA,8110
1234,C14H8O2,O=C1c2ccccc2C(=O)c2ccccc21,84-65-1,208.21212768554688,algea,-3.3524072174927237,log(mg/L),"Literature set, ECOTOX",8111
1235,C11H16O,O=CC1CCC2C3CCC(C3)C12,30772-79-3,164.244140625,algea,2.2512917986064958,log(mg/L),ECHA,8112
1236,C9H8O,O=CC=Cc1ccccc1,104-55-2,132.15922546386722,algea,3.4531571205928664,log(mg/L),"ECHA, OASIS, ECOTOX, VEGA, Literature set",3121
1237,C8H8O,O=CCc1ccccc1,122-78-1,120.14852142333984,algea,0.4700036292457356,log(mg/L),ECHA,3132
1238,C13H11NO,O=CN(c1ccccc1)c1ccccc1,000607-00-1,197.23254394531247,algea,3.49650756146648,log(mg/L),"VEGA, Literature set",8113
1239,C8H6O2,O=Cc1ccc(C=O)cc1,623-27-8,134.13204956054688,algea,1.8082887711792652,log(mg/L),ECHA,8114
1240,C13H10O2,O=Cc1ccc(Oc2ccccc2)cc1,000067-36-7,198.21730041503903,algea,1.4310286924600613,log(mg/L),"VEGA, Literature set",8115
1241,C8H6O3,O=Cc1ccc2c(c1)OCO2,120-57-0,150.13143920898438,algea,3.4339872044851463,log(mg/L),ECHA,3124
1242,C11H8O,O=Cc1ccc2ccccc2c1,66-99-9,156.1806182861328,algea,2.7080502011022096,log(mg/L),Literature set,8116
1243,C11H8O,O=Cc1cccc2ccccc12,66-77-3,156.1806182861328,algea,2.3978952727983707,log(mg/L),Literature set,3593
1244,C7H6O,O=Cc1ccccc1,100-52-7,106.12194061279295,algea,3.4657359027997265,log(mg/L),"NITE, VEGA, Literature set",3125
1245,C6H5NO,O=Cc1ccccn1,1121-60-4,107.11000061035156,algea,2.8507065015037334,log(mg/L),ECHA,8117
1246,C12H10N2O,O=NN(c1ccccc1)c1ccccc1,86-30-6,198.22059631347656,algea,0.8754687373538999,log(mg/L),"NITE, VEGA, Literature set",3148
1247,C4H8N2O2,O=NN1CCOCC1,59-89-2,116.11852264404295,algea,4.430816798843313,log(mg/L),Literature set,3164
1248,C3H3N3O3,O=c1[nH]c(=O)[nH]c(=O)[nH]1,108-80-5,129.07421875,algea,6.665683717782406,log(mg/L),"NITE, Literature set",3107
1249,C5H4N4O3,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,69-93-2,168.11026000976562,algea,5.093750200806762,log(mg/L),Literature set,8118
1250,C15H10O,O=c1c2ccccc2ccc2ccccc12,2222-33-5,206.2393035888672,algea,-2.162823150618887,log(mg/L),"NITE, Literature set",8119
1251,C9H7NO,O=c1ccc2ccccc2[nH]1,59-31-4,145.15798950195312,algea,5.966146739123692,log(mg/L),Literature set,8120
1252,C16H15BrO2,O=C(O)C(CCBr)(c1ccccc1)c1ccccc1,37742-98-6,319.193115234375,algea,2.5649493574615367,log(mg/L),ECHA,8121
1253,C2HF3O2,O=C(O)C(F)(F)F,76-05-1,114.02335357666016,algea,2.4849066497880004,log(mg/L),"ECHA(10), Aquatic ECETOC",3183
1254,C2H2O4,O=C(O)C(=O)O,144-62-7,90.03488159179688,algea,2.9444389791664403,log(mg/L),"NITE, VEGA, Literature set",3185
1255,C8H12O4,O=C(O)C1CCC(C(=O)O)CC1,1076-97-7,172.17848205566406,algea,3.0910424533583165,log(mg/L),ECHA,8122
1256,C4H4O4,O=C(O)C=CC(=O)O,110-16-7,116.07215881347656,algea,4.308783672906164,log(mg/L),"ECHA, Literature set",4626
1257,C2H2O3,O=CC(=O)O,298-12-4,74.03548431396484,algea,4.174387269895637,log(mg/L),"ECHA, NITE, VEGA, Literature set",8123
1258,C4H4O5,O=C(O)CC(=O)C(=O)O,328-42-7,132.07156372070312,algea,3.440097530619712,log(mg/L),ECHA,8124
1259,C6H8O7,O=C(O)CC(O)(CC(=O)O)C(=O)O,6080-58-6,192.1235198974609,algea,5.033309611135128,log(mg/L),"ECHA, Literature set, VEGA",3724
1260,C5H6O5,O=C(O)CCC(=O)C(=O)O,328-50-7,146.09814453125,algea,4.08260930600368,log(mg/L),ECHA,8125
1261,C4H6O4,O=C(O)CCC(=O)O,110-15-6,118.08804321289062,algea,3.845883202923601,log(mg/L),ECHA,3235
1262,C18H26O9,O=C(O)CCC1(CCC(=O)O)CCCC(CCC(=O)O)(CCC(=O)O)C1=O,5107-67-5,386.3936462402344,algea,3.332204510175204,log(mg/L),ECHA,8126
1263,C4H7BrO2,O=C(O)CCCBr,2623-87-2,167.0011749267578,algea,6.035481432524756,log(mg/L),Literature set,8127
1264,C5H8O4,O=C(O)CCCC(=O)O,110-94-1,132.1146240234375,algea,6.3818160174060985,log(mg/L),ECHA,8128
1265,C10H18O2,O=C(O)CCCC1CCCCC1,4441-63-8,170.24871826171875,algea,3.915217896324665,log(mg/L),Literature set,8129
1266,C6H10O4,O=C(O)CCCCC(=O)O,124-04-9,146.14120483398438,algea,4.078096609577352,log(mg/L),"VEGA, Literature set",8130
1267,C8H14O2S2,O=C(O)CCCCC1CCSS1,1077-28-7,206.3255615234375,algea,1.7065646231648233,log(mg/L),ECHA,3586
1268,C6H11BrO2,O=C(O)CCCCCBr,4224-70-8,195.0543365478516,algea,4.07753744390572,log(mg/L),Literature set,8131
1269,C5H9ClO2,O=C(O)CCCCCl,1119-46-6,136.57676696777344,algea,5.40717177146012,log(mg/L),Literature set,8132
1270,C3H5ClO2,O=C(O)CCCl,107-94-8,108.52359771728516,algea,3.813307032488989,log(mg/L),ECHA,8133
1271,C3H6O2S,O=C(O)CCS,107-96-0,106.14353942871094,algea,3.258096538021482,log(mg/L),ECHA,3246
1272,C6H10O4S,O=C(O)CCSCCC(=O)O,111-17-1,178.20620727539062,algea,3.899950424193877,log(mg/L),"ECHA, NITE",3247
1273,C10H16N2O8,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,60-00-4,292.2426452636719,algea,1.791759469228055,log(mg/L),"VEGA, Literature set",8134
1274,C6H12N2O4,O=C(O)CNCCNCC(=O)O,5657-17-0,176.1704864501953,algea,5.081404364984463,log(mg/L),ECHA,8135
1275,C15H10O4S,O=C(O)COc1ccc2sc3ccccc3c(=O)c2c1,84434-05-9,286.302490234375,algea,2.3978952727983707,log(mg/L),ECHA,8136
1276,C7H4Cl3NO3,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,55335-06-3,256.47055053710943,algea,5.303304908059076,log(mg/L),"VEGA, Literature set",3254
1277,C2H4O2S,O=C(O)CS,000068-11-1,92.11695861816406,algea,1.4829672483801517,log(mg/L),"VEGA, Literature set",3261
1278,C9H7NO2S2,O=C(O)CSc1nc2ccccc2s1,6295-57-4,225.28738403320312,algea,3.5351453541718936,log(mg/L),ECHA,8137
1279,C7H8NO2,O=C(O)C[n+]1ccccc1,6266-23-5,138.1439208984375,algea,6.956545443151568,log(mg/L),Literature set,8138
1280,C8H8O4,O=C(O)Cc1cc(O)ccc1O,451-13-8,168.146728515625,algea,2.7080502011022096,log(mg/L),Literature set,8139
1281,C8H8O3,O=C(O)Cc1ccc(O)cc1,156-38-7,152.14732360839844,algea,4.671893818030999,log(mg/L),ECHA,8140
1282,C8H7NO4,O=C(O)Cc1ccc([N+](=O)[O-])cc1,104-03-0,181.14547729492188,algea,-1.1394342831883648,log(mg/L),ECHA,8141
1283,C10H7NO4,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,59-00-7,205.16688537597656,algea,3.1780538303479458,log(mg/L),Literature set,8142
1284,C9H6O6,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,554-95-0,210.14035034179688,algea,4.244200317766478,log(mg/L),ECHA,8143
1285,C11H8O3,O=C(O)c1cc2ccccc2cc1O,92-70-6,188.17942810058602,algea,4.168988105217867,log(mg/L),"ECHA, NITE",4069
1286,C7H5FO2,O=C(O)c1ccc(F)cc1,456-22-4,140.11180114746094,algea,4.418840607796597,log(mg/L),Literature set,8144
1287,C14H10ClNO3,O=C(O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,1489170-67-3,275.68710327148443,algea,0.3364722366212129,log(mg/L),ECHA,8145
1288,C7H6O3,O=C(O)c1ccc(O)cc1,99-96-7,138.12074279785156,algea,4.532007920359106,log(mg/L),"ECHA, NITE, ECHA(10), VEGA, Literature set",8146
1289,C8H5F3O3,O=C(O)c1ccc(OC(F)(F)F)cc1,330-12-1,206.11871337890625,algea,4.248495242049359,log(mg/L),Literature set,8147
1290,C8H6O4,O=C(O)c1ccc(C(=O)O)cc1,100-21-0,166.13084411621094,algea,2.8909826823549203,log(mg/L),Literature set,8148
1291,C7H5NO4,O=C(O)c1ccc([N+](=O)[O-])cc1,62-23-7,167.118896484375,algea,3.3672958299864737,log(mg/L),Literature set,3203
1292,C20H14Br4O5,O=C(O)c1ccccc1C1c2cc(Br)c(O)c(Br)c2OC2C(Br)C(=O)C(Br)CC12,17372-87-1,653.9381713867188,algea,3.9376907521767235,log(mg/L),ECHA,8149
1293,C13H11NO2,O=C(O)c1ccccc1Nc1ccccc1,91-40-7,213.23194885253903,algea,2.174751721484161,log(mg/L),Literature set,8150
1294,C7H6O3,O=C(O)c1ccccc1O,552-38-5,138.12074279785156,algea,4.749270529961848,log(mg/L),"ECHA, NITE, ECOTOX, VEGA, Literature set",3195
1295,C6H5NO2,O=C(O)c1ccccn1,98-98-6,123.10940551757812,algea,2.5649493574615367,log(mg/L),ECHA,8151
1296,C5H12O8S2,O=S(=O)(O)C(O)CCCC(O)S(=O)(=O)O,7420-89-5,264.27398681640625,algea,0.8544153281560676,log(mg/L),ECHA,8152
1297,C3H6Cl2O,OC(CCl)CCl,96-23-1,128.98513793945312,algea,6.075346031088683,log(mg/L),NITE,3278
1298,C18H20FNO2,OC(CNCc1ccccc1)C1CCc2cc(F)ccc2O1,129050-27-7,301.3553161621094,algea,0.0,log(mg/L),ECHA,8153
1299,C16H26O8,C=CC(=O)OCC(O)COCCCCOCC(O)COC(=O)C=C,52408-42-1,346.3728332519531,algea,4.1206618705394735,log(mg/L),ECHA,8154
1300,CH2O3,O=C(O)O,10361-29-2,62.0247802734375,algea,4.841822087327094,log(mg/L),"ECHA, NITE, ECOTOX(11), ECOTOX",8155
1301,C14H12N2O,OC(c1ccccc1)c1nc2ccccc2[nH]1,50-97-5,224.2578887939453,algea,3.4011973816621555,log(mg/L),ECHA,8156
1302,C13H16O2,O=C(c1ccccc1)C1(O)CCCCC1,947-19-3,204.26493835449216,algea,2.667228206581955,log(mg/L),ECHA,8157
1303,C11H14ClNO,OC1(c2ccc(Cl)cc2)CCNCC1,39512-49-7,211.68795776367188,algea,2.4849066497880004,log(mg/L),ECHA,8158
1304,C14H10O4,O=C1C2=C(O)CCC(O)=C2C(=O)c2ccccc21,40498-13-3,242.226806640625,algea,-4.219907785197447,log(mg/L),ECHA,8159
1305,C6H12O6,OC1C(O)C(O)C(O)C(O)C1O,87-89-8,180.1558837890625,algea,8.621553206740481,log(mg/L),Literature set,8160
1306,C5H11NO,OC1CCNCC1,5382-16-1,101.14694213867188,algea,5.143416405330075,log(mg/L),ECHA,8161
1307,C8H9ClO2,O=CC1=C(Cl)C(=CO)CCC1,1416808-92-8,172.60885620117188,algea,2.6535940153061515,log(mg/L),ECHA,8162
1308,C2H3Cl3O,OCC(Cl)(Cl)Cl,115-20-8,149.40362548828125,algea,6.169610732491456,log(mg/L),"VEGA, Literature set",8163
1309,C4H3F7O,OCC(F)(F)C(F)(F)C(F)(F)F,375-01-9,200.05484008789062,algea,5.960489742808552,log(mg/L),Literature set,3367
1310,C11H12Cl2N2O5,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,56-75-7,323.12939453125,algea,1.4109869737102618,log(mg/L),Literature set,3369
1311,C2H4O3,O=C(O)CO,79-14-1,76.05136108398438,algea,3.58351893845611,log(mg/L),"NITE, ECHA, Literature set, VEGA",3370
1312,C5H10O2,OCC1CCCO1,97-99-4,102.13169860839844,algea,4.605789993867496,log(mg/L),Literature set,3387
1313,C14H14Cl2N2O3,OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,84682-23-5,329.1785583496094,algea,2.4849066497880004,log(mg/L),ECHA,8164
1314,C12H22O11,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,99-20-7,342.2964782714844,algea,3.414771501689273,log(mg/L),ECHA,8165
1315,C3H6O,C=CCO,107-18-6,58.079139709472656,algea,1.8082887711792652,log(mg/L),"ECHA, NITE",3379
1316,C9H10O,OCC=Cc1ccccc1,104-54-1,134.17510986328122,algea,3.4531571205928664,log(mg/L),ECHA,3380
1317,C6H13ClO,OCCCCCCCl,2009-83-8,136.61982727050778,algea,4.219507705176107,log(mg/L),ECHA,8166
1318,C6H12O2,C=COCCCCO,17832-28-9,116.1582794189453,algea,3.8264651170664994,log(mg/L),ECHA,8167
1319,C9H12N2O4,O=[N+]([O-])c1cc(O)ccc1NCCCO,92952-81-3,212.20257568359366,algea,3.5638829639392515,log(mg/L),ECHA,8168
1320,C9H12O,OCCCc1ccccc1,122-97-4,136.19097900390622,algea,4.691347882229144,log(mg/L),ECHA,3402
1321,C15H29NO3,C=CCCCCCCCCC(=O)N(CCO)CCO,60239-68-1,271.39566040039057,algea,3.817712325956905,log(mg/L),ECHA,8169
1322,C10H21NO2,OCCN(CCO)C1CCCCC1,4500-29-2,187.27923583984366,algea,2.379546134130174,log(mg/L),ECHA,3411
1323,C7H15NO,OCCN1CCCCC1,3040-44-6,129.20010375976562,algea,3.202746442938317,log(mg/L),ECHA,3954
1324,C8H11NO,OCCNc1ccccc1,122-98-5,137.17904663085938,algea,5.539693686123306,log(mg/L),ECHA,3425
1325,C8H10N2O3,O=[N+]([O-])c1ccccc1NCCO,4926-55-0,182.17660522460938,algea,4.3707128747736075,log(mg/L),ECHA,8170
1326,C12H12O2,OCCOc1ccc2ccccc2c1,93-20-9,188.2224884033203,algea,3.0910424533583165,log(mg/L),ECHA,8171
1327,C9H15N3O6,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,839-90-7,261.23190307617193,algea,6.908275143828987,log(mg/L),Literature set,8172
1328,C3H8N2O3,O=C(NCO)NCO,140-95-4,120.1072235107422,algea,4.060443010546419,log(mg/L),ECHA,8173
1329,C7H7BrO,OCc1ccc(Br)cc1,873-75-6,187.03387451171875,algea,4.02535169073515,log(mg/L),ECHA,8174
1330,C7H6Cl2O,OCc1ccc(Cl)cc1Cl,1777-82-8,177.02793884277344,algea,3.610917912644224,log(mg/L),ECHA,8175
1331,C6H11NO,ON=C1CCCCC1,100-64-1,113.15763854980469,algea,1.8946168546677629,log(mg/L),"NITE, VEGA, Literature set",8176
1332,C6H6N2O,ON=Cc1ccccn1,873-69-8,122.12464141845705,algea,3.8712010109078916,log(mg/L),ECHA,8177
1333,C6H6NO6P,O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1,4264-83-9,219.0886993408203,algea,7.326465613840322,log(mg/L),Literature set,8178
1334,CHF3O3S,O=S(=O)(O)C(F)(F)F,33454-82-9,150.07705688476562,algea,3.8712010109078916,log(mg/L),ECHA,8179
1335,C10H6N2O4S,[N-]=[N+]=C1C=C(S(=O)(=O)O)c2ccccc2C1=O,64173-96-2,250.2306365966797,algea,4.219507705176107,log(mg/L),ECHA,8180
1336,C10H8O6S2,O=S(=O)(O)c1ccc2cc(S(=O)(=O)O)ccc2c1,1655-45-4,288.29693603515625,algea,8.859363449152088,log(mg/L),Literature set,8181
1337,C10H6N2O4S,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)O)C1=O,2657-00-3,250.2306365966797,algea,4.219507705176107,log(mg/L),ECHA,8182
1338,C6H6O3S,O=S(=O)(O)c1ccccc1,98-11-3,158.17503356933594,algea,4.290459441148391,log(mg/L),ECHA,3456
1339,C28H22O6S2,O=S(=O)(O)c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)O)cc2)cc1,27344-41-8,518.6007080078125,algea,2.8332133440562166,log(mg/L),NITE,8183
1340,C6HCl5O,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87-86-5,266.3365478515625,algea,-0.4155154439616658,log(mg/L),"NITE, VEGA, Literature set",3304
1341,C6H2Cl4O,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,58-90-2,231.89147949218747,algea,0.8544153281560676,log(mg/L),"NITE, VEGA, Literature set",3305
1342,C10H6Cl2O,Oc1c(Cl)cc(Cl)c2ccccc12,2050-76-2,213.0600433349609,algea,-1.9661128563728327,log(mg/L),Literature set,8184
1343,C12H7Cl2NO2,O=C1C=CC(=Nc2cc(Cl)c(O)c(Cl)c2)C=C1,620-45-1,268.09548950195307,algea,3.0445224377234235,log(mg/L),Literature set,8185
1344,C7H5NO5,O=Cc1cc(O)c(O)c([N+](=O)[O-])c1,116313-85-0,183.1183013916016,algea,3.0445224377234235,log(mg/L),ECHA,8186
1345,C6H3Cl3O,Oc1cc(Cl)c(Cl)cc1Cl,95-95-4,197.4464263916016,algea,0.4382549309311553,log(mg/L),"NITE, VEGA, Literature set",3307
1346,C6H4BrClO,Oc1cc(Cl)cc(Br)c1,56962-04-0,207.45236206054688,algea,1.9657127763514932,log(mg/L),ECHA,8187
1347,C6H4Cl2O,Oc1cc(Cl)cc(Cl)c1,591-35-5,163.00135803222656,algea,1.2237754316221157,log(mg/L),"ECOTOX, Aquatic ECETOC, OASIS, Literature set",8188
1348,C6H4N2O5,O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1,586-11-8,184.1063537597656,algea,-0.07257069283483537,log(mg/L),Literature set,8189
1349,C6H5BrO,Oc1ccc(Br)cc1,106-41-2,173.00729370117188,algea,1.9387416595767009,log(mg/L),"NITE, VEGA, Literature set",8190
1350,C6H4Br2O,Oc1ccc(Br)cc1Br,615-58-7,251.9033660888672,algea,-0.23572233352106986,log(mg/L),"NITE, VEGA, Literature set",5903
1351,C13H10O4,O=C(c1ccccc1)c1ccc(O)c(O)c1O,1143-72-2,230.2161102294922,algea,1.7715567619105357,log(mg/L),ECHA,8191
1352,C10H10O,C=Cc1ccc(O)c(C=C)c1,061788-44-1,146.18580627441406,algea,2.30338477316461,log(mg/L),"VEGA, Literature set, NITE, ECHA",8192
1353,C7H6O2,O=Cc1ccc(O)cc1,123-08-0,122.12134552001952,algea,3.635742355700808,log(mg/L),ECHA,4915
1354,C15H14O5,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,60-82-2,274.2686767578125,algea,3.5263605246161616,log(mg/L),Literature set,8193
