,chemical_formula,smiles,casnum,molecular_weight,species,algea_EC50,units,source
943,C21H20N2O6S2,Cc1ccc(S(=O)(=O)NC(=O)Nc2cccc(OS(=O)(=O)c3ccc(C)cc3)c2)cc1,232938-43-1,460.5233154296875,algea,1.1314021114911006,log(mg/L),ECHA
944,C13H19NO4S,Cc1ccc(S(=O)(=O)NCCCCCC(=O)O)cc1,78521-39-8,285.3592529296875,algea,6.439350371100098,log(mg/L),ECHA
945,C7H10N2O2S,Cc1ccc(S(=O)(=O)NN)cc1,1576-35-8,186.23150634765625,algea,1.5789787049493917,log(mg/L),ECHA
946,C7H9NO2S,Cc1ccc(S(N)(=O)=O)cc1,70-55-3,171.21685791015625,algea,5.135798437050262,log(mg/L),ECHA
947,C7H7NO2,Cc1ccc([N+](=O)[O-])cc1,99-99-0,137.135986328125,algea,2.0476928433652555,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set"
948,C8H7NO4,Cc1ccc(C(=O)O)cc1[N+](=O)[O-],96-98-0,181.14547729492188,algea,5.0106352940962555,log(mg/L),ECHA
949,C8H9NO4S,Cc1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],1671-49-4,215.2263641357422,algea,4.189654742026425,log(mg/L),ECHA
950,C12H12,Cc1ccc2cc(C)ccc2c1,581-42-0,156.2236785888672,algea,1.6486586255873816,log(mg/L),NITE
951,C12H12,Cc1ccc2ccc(C)cc2c1,582-16-1,156.2236785888672,algea,-0.2744368457017603,log(mg/L),"NITE, VEGA, Literature set"
952,C11H10,Cc1ccc2ccccc2c1,91-57-6,142.1970977783203,algea,0.43825493093115514,log(mg/L),"NITE, VEGA, Literature set"
953,C12H12,Cc1ccc2ccccc2c1C,573-98-8,156.2236785888672,algea,1.4929040961781486,log(mg/L),"NITE, VEGA, Literature set"
954,C8H10,Cc1cccc(C)c1,108-38-3,106.1650009155273,algea,2.186051276738094,log(mg/L),"NITE, ECOTOX, VEGA, Literature set"
955,C9H12,Cc1cccc(C)c1C,526-73-8,120.19158172607422,algea,1.7404661748405046,log(mg/L),"NITE, Literature set"
956,C8H11N,Cc1cccc(C)c1N,87-62-7,121.1796417236328,algea,4.02535169073515,log(mg/L),"NITE, Literature set"
957,C14H14O4S,Cc1cccc(C)c1OS(=O)(=O)c1ccc(O)cc1,1364731-90-7,278.32354736328125,algea,1.8794650496471605,log(mg/L),ECHA
958,C12H18O,Cc1cccc(CC(C)(C)CO)c1,103694-68-4,178.27072143554688,algea,3.295836866004329,log(mg/L),ECHA
959,C7H7Cl,Cc1cccc(Cl)c1,000108-41-8,126.58348083496094,algea,1.2781522025001875,log(mg/L),"VEGA, Literature set"
960,C8H11N,Cc1cccc(N)c1C,87-59-2,121.1796417236328,algea,3.349904087274605,log(mg/L),"NITE, Literature set"
961,C8H10O,Cc1cccc(O)c1C,526-75-0,122.1644058227539,algea,4.525044141508807,log(mg/L),ECHA
962,C8H8O2,Cc1cccc(C(=O)O)c1,99-04-7,136.14791870117188,algea,2.833213344056216,log(mg/L),"ECHA, NITE, Literature set"
963,C8H10O3S,Cc1cccc(S(=O)(=O)O)c1C,25321-41-9,186.2281951904297,algea,4.290459441148391,log(mg/L),ECHA
964,C11H16O,Cc1cccc(C(C)(C)C)c1O,2219-82-1,164.244140625,algea,1.840549633397487,log(mg/L),"NITE, VEGA, Literature set"
965,C11H10,Cc1cccc2ccccc12,90-12-0,142.1970977783203,algea,0.8329091229351039,log(mg/L),"NITE, VEGA, Literature set"
966,C8H8N2S,Cc1cccc2sc(N)nc12,1477-42-5,164.22752380371094,algea,2.4849066497880004,log(mg/L),ECHA
967,C7H8,Cc1ccccc1,108-88-3,92.13842010498048,algea,3.295836866004329,log(mg/L),"NITE, ECOTOX, VEGA, Literature set"
968,C8H10,Cc1ccccc1C,95-47-6,106.1650009155273,algea,1.0116009116784799,log(mg/L),"NITE, ECOTOX, VEGA, Literature set"
969,C7H7Cl,Cc1ccccc1Cl,95-49-8,126.58348083496092,algea,2.0541237336955462,log(mg/L),"ECHA, NITE, VEGA, Literature set"
970,C7H9N,Cc1ccccc1N,95-53-4,107.15306091308592,algea,4.705015520957808,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, VEGA, Literature set"
971,C15H17N3,Cc1ccccc1NC(=N)Nc1ccccc1C,97-39-2,239.3155822753906,algea,1.9740810260220096,log(mg/L),"ECHA, NITE, Literature set"
972,C7H9NO2S,Cc1ccccc1S(N)(=O)=O,88-19-7,171.21685791015625,algea,5.135798437050262,log(mg/L),"ECHA, NITE"
973,C11H10F3N3,Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1,641571-11-1,241.21241760253903,algea,3.1780538303479458,log(mg/L),ECHA
974,C9H8O2,Cc1coc2ccc(O)cc12,7182-21-0,148.15863037109375,algea,2.3978952727983707,log(mg/L),ECHA
975,C11H11ClN2O,Cc1nc2ccccn2c(=O)c1CCCl,41078-70-0,222.67083740234372,algea,3.4965075614664802,log(mg/L),ECHA
976,C6H10N4,Cc1ncc(CN)c(N)n1,95-02-3,138.17039489746094,algea,4.421247347827163,log(mg/L),ECHA
977,C8H9NO3,Cc1ncc(CO)c(C=O)c1O,65-22-5,167.16195678710938,algea,4.290459441148391,log(mg/L),Literature set
978,C8H11NO3,Cc1ncc(CO)c(CO)c1O,58-56-0,169.17784118652344,algea,4.276666119016055,log(mg/L),ECHA
979,C6H9N3O3,Cc1ncc([N+](=O)[O-])n1CCO,443-48-1,171.15396118164062,algea,3.6988297849671046,log(mg/L),Aquatic ECETOC
980,C5H8N2,Cc1nccn1C,1739-84-0,96.1304168701172,algea,4.062165663857866,log(mg/L),ECHA
981,C6H6O3,Cc1occc(=O)c1O,118-71-8,126.11003875732422,algea,1.9740810260220096,log(mg/L),ECHA
982,C4H5Cl,C=CC(=C)Cl,126-99-8,88.5354995727539,algea,2.990719731730447,log(mg/L),ECHA
983,CHBr2Cl,ClC(Br)Br,124-48-1,208.27963256835938,algea,2.060513531794317,log(mg/L),"NITE, VEGA, Literature set"
984,C14H11ClO,O=C(c1ccccc1)C(Cl)c1ccccc1,447-31-4,230.6895446777344,algea,1.62924053973028,log(mg/L),Literature set
985,C3Cl6O,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,116-16-5,264.74948120117193,algea,4.59511985013459,log(mg/L),Literature set
986,C2Cl4,ClC(Cl)=C(Cl)Cl,127-18-4,165.83340454101562,algea,3.4339872044851463,log(mg/L),"NITE, VEGA, Literature set"
987,CHBrCl2,ClC(Cl)Br,75-27-4,163.82864379882812,algea,2.2192034840549946,log(mg/L),"NITE, VEGA, Literature set"
988,C2HCl5,ClC(Cl)C(Cl)(Cl)Cl,76-01-7,202.2943420410156,algea,2.1210632163706555,log(mg/L),"VEGA, Literature set"
989,C2H2Cl4,ClC(Cl)C(Cl)Cl,79-34-5,167.84927368164062,algea,3.258096538021482,log(mg/L),"Aquatic ECETOC, VEGA, Literature set"
990,CHCl3,ClC(Cl)Cl,67-66-3,119.3776397705078,algea,4.143134726391533,log(mg/L),"Aquatic ECETOC, VEGA, Literature set"
991,C7H6Cl2,ClC(Cl)c1ccccc1,29797-40-8,161.02853393554688,algea,2.7013612129514133,log(mg/L),"ECHA, NITE, VEGA, Literature set"
992,C6Cl4O2,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,118-75-2,245.875,algea,0.7884573603642703,log(mg/L),Literature set
993,C10H4Cl2O2,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,117-80-6,227.04356384277344,algea,-1.5945492999403497,log(mg/L),"ECHA, NITE"
994,C6H9ClO,O=C1CCCCC1Cl,822-87-7,132.58805847167972,algea,2.2617630984737906,log(mg/L),Literature set
995,C2HCl3,ClC=C(Cl)Cl,79-01-6,131.38833618164062,algea,4.382026634673881,log(mg/L),"NITE, VEGA, Literature set"
996,C2H2Cl2,ClC=CCl,156-59-2,96.94327545166016,algea,4.314323110193154,log(mg/L),"VEGA, Literature set, ECOTOX, NITE, OASIS"
997,C3H5Br2Cl,ClCC(Br)CBr,96-12-8,236.3327941894531,algea,3.713572066704308,log(mg/L),"NITE, VEGA, Literature set"
998,C2H2Cl4,ClCC(Cl)(Cl)Cl,630-20-6,167.84927368164062,algea,3.871201010907891,log(mg/L),"Aquatic ECETOC, ECOTOX, OASIS, VEGA, Literature set"
999,C4H6Cl2,C=CC(Cl)CCl,760-23-6,124.99643707275386,algea,3.979681653901961,log(mg/L),"NITE, VEGA, Literature set"
1000,C3H5Cl3,ClCC(Cl)CCl,96-18-4,147.43080139160156,algea,4.61512051684126,log(mg/L),"ECHA, ECOTOX, Aquatic ECETOC, OASIS, EPAFHM, Literature set"
1001,C2H3Cl3,ClCC(Cl)Cl,79-00-5,133.40422058105472,algea,4.04305126783455,log(mg/L),"ECHA, Aquatic ECETOC, ECOTOX-EPA(10), OASIS, ECOTOX, VEGA, Literature set"
1002,C3H4Cl2,ClC=CCCl,542-75-6,110.96985626220705,algea,0.1570037488096647,log(mg/L),"NITE, VEGA, Literature set"
1003,C6H12Cl2,ClCCCCCCCl,2163-00-0,155.0654754638672,algea,2.046401687601636,log(mg/L),ECHA
1004,C4H8ClI,ClCCCCI,10297-05-9,218.4637908935547,algea,2.772588722239781,log(mg/L),Literature set
1005,C3H6Cl2,ClCCCCl,142-28-9,112.9857406616211,algea,5.3981627015177525,log(mg/L),"Aquatic ECETOC, VEGA, Literature set"
1006,C2H4Cl2,ClCCCl,107-06-2,98.9591598510742,algea,5.241747015059643,log(mg/L),"NITE, Aquatic ECETOC, VEGA, Literature set"
1007,C10H11ClN2O,O=c1[nH]c2ccccc2n1CCCCl,62780-89-6,210.6601409912109,algea,4.436751534363128,log(mg/L),ECHA
1008,C4H8Cl2O,ClCCOCCCl,111-44-4,143.01171875,algea,5.579729825986222,log(mg/L),NITE
1009,C6H12Cl3O4P,O=P(OCCCl)(OCCCl)OCCCl,115-96-8,285.4898376464844,algea,5.799092654460526,log(mg/L),NITE
1010,CH2Cl2,ClCCl,75-09-2,84.93257904052734,algea,5.964257776669766,log(mg/L),"VEGA, Literature set"
1011,C10H9ClN2O2,O=c1[nH]c2ccccc2c(=O)n1CCCl,5081-87-8,224.64366149902344,algea,2.1972245773362196,log(mg/L),ECHA
1012,C8H8Cl2,ClCc1ccc(CCl)cc1,623-25-6,175.05511474609375,algea,-3.1190304898984844,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1013,C14H12Cl2,ClCc1ccc(-c2ccc(CCl)cc2)cc1,1667-10-3,251.1510772705078,algea,-1.2006450142332614,log(mg/L),Literature set
1014,C7H6Cl2,ClCc1ccccc1Cl,611-19-8,161.02853393554688,algea,-0.01005033585350145,log(mg/L),"NITE, VEGA, Literature set"
1015,C7H2Cl3NS,S=C=Nc1c(Cl)cc(Cl)cc1Cl,22134-07-2,238.521484375,algea,-2.1541650878757723,log(mg/L),Literature set
1016,C6H3Cl3,Clc1cc(Cl)cc(Cl)c1,108-70-3,181.447021484375,algea,1.0986122886681098,log(mg/L),"NITE, OASIS, Literature set, VEGA"
1017,C4H2Cl2N2,Clc1cc(Cl)ncn1,1193-21-1,148.9780731201172,algea,2.5494451709255714,log(mg/L),ECHA
1018,C7H5ClO,O=Cc1ccc(Cl)cc1,104-88-1,140.56700134277344,algea,2.760009940032921,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
1019,C6H3Cl3,Clc1ccc(Cl)c(Cl)c1,120-82-1,181.447021484375,algea,1.7404661748405046,log(mg/L),"ECHA, NITE, ECOTOX, Aquatic ECETOC, OASIS, EPAFHM, Literature set, VEGA"
1020,C6H4Cl2,Clc1ccc(Cl)cc1,106-46-7,147.001953125,algea,1.8325814637483102,log(mg/L),"NITE, ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
1021,C13H9Cl3N2O,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,101-20-2,315.5823669433594,algea,-3.7722610630529876,log(mg/L),"ECHA, NITE, ECOTOX, VEGA, Literature set"
1022,C12H8Cl2O,Clc1ccc(Oc2cccc(Cl)c2)cc1,6842-62-2,239.0973205566406,algea,-3.5613661338149765,log(mg/L),ECHA
1023,C9H7ClN2O,O=c1ccn(-c2ccc(Cl)cc2)[nH]1,76205-19-1,194.61767578125,algea,1.673351238177753,log(mg/L),ECHA
1024,C7H4ClN,N#Cc1ccc(Cl)cc1,623-03-0,137.56636047363278,algea,3.949318790171843,log(mg/L),ECHA
1025,C12H14ClN3O,O=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1,53786-28-0,251.71206665039062,algea,3.6109179126442243,log(mg/L),ECHA
1026,C6H4Cl2,Clc1cccc(Cl)c1,541-73-1,147.001953125,algea,1.9021075263969205,log(mg/L),"NITE, ECHA, ECOTOX, Aquatic ECETOC, OASIS, EPAFHM, Literature set"
1027,C6H3Cl3,Clc1cccc(Cl)c1Cl,87-61-6,181.447021484375,algea,0.47000362924573563,log(mg/L),"ECHA, NITE, OASIS, ECOTOX, Literature set, VEGA"
1028,C12H9Cl2N,Clc1cccc(Cl)c1Nc1ccccc1,15307-93-4,238.1125640869141,algea,-0.4780358009429998,log(mg/L),ECHA
1029,C10H7Cl,Clc1cccc2ccccc12,90-13-1,162.61558532714844,algea,-0.7133498878774648,log(mg/L),"NITE, VEGA, Literature set"
1030,C6H5Cl,Clc1ccccc1,108-90-7,112.55690002441406,algea,3.389799336709786,log(mg/L),"VEGA, Literature set"
1031,C7H4ClN,N#Cc1ccccc1Cl,873-32-5,137.56636047363278,algea,2.9444389791664403,log(mg/L),"NITE, VEGA, Literature set"
1032,C12H13ClO,O=C(c1ccccc1Cl)C1CCCC1,6740-85-8,208.68402099609372,algea,0.7419373447293773,log(mg/L),ECHA
1033,C7H5ClO,O=Cc1ccccc1Cl,89-98-5,140.56700134277344,algea,2.643333886382519,log(mg/L),"ECHA, ECOTOX, OASIS"
1034,C6H4Cl2,Clc1ccccc1Cl,95-50-1,147.001953125,algea,1.9315214116032138,log(mg/L),"NITE, ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
1035,C12H10Cl2N2,Clc1ccccc1NNc1ccccc1Cl,782-74-1,253.127197265625,algea,0.1823215567939546,log(mg/L),"NITE, VEGA, Literature set"
1036,C9H5Cl3N4,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,101-05-3,275.52178955078125,algea,0.5766133643039938,log(mg/L),"VEGA, Literature set"
1037,C4HBrCl2N2,Clc1ncc(Br)c(Cl)n1,36082-50-5,227.87413024902344,algea,-1.0216512475319814,log(mg/L),Literature set
1038,C6H6F2N2O2,Cn1cc(C(=O)O)c(C(F)F)n1,176969-34-9,176.120849609375,algea,3.5920931854262443,log(mg/L),ECHA
1039,C11H14N5,Cn1cc[n+](C)c1N=Nc1ccc(N)cc1,97404-02-9,216.26235961914062,algea,2.833213344056216,log(mg/L),ECHA
1040,C4H6N2,Cn1ccnc1,616-47-7,82.10384368896484,algea,5.196838197598183,log(mg/L),ECHA
1041,C4F6O3,O=C(OC(=O)C(F)(F)F)C(F)(F)F,407-25-0,210.0314178466797,algea,2.529720665577793,log(mg/L),ECHA(12)
1042,C4H2F3N,N#CC=CC(F)(F)F,406-86-0,121.0605926513672,algea,-1.0216512475319814,log(mg/L),"NITE, VEGA, Literature set"
1043,C4H2F6,FC(F)(F)C=CC(F)(F)F,66711-86-2,164.04910278320312,algea,1.3962446919730587,log(mg/L),ECHA
1044,C7H5ClF3NO,FC(F)(F)COc1cccnc1Cl,256473-04-8,211.56890869140625,algea,4.067315889834181,log(mg/L),"ECHA, ECHA(12)"
1045,C8H4F6,FC(F)(F)c1cccc(C(F)(F)F)c1,402-31-3,214.1077880859375,algea,2.0541237336955462,log(mg/L),"NITE, Literature set"
1046,C7H5F3,FC(F)(F)c1ccccc1,98-08-8,146.1098175048828,algea,1.6863989535702288,log(mg/L),"ECHA, NITE, Literature set, VEGA"
1047,C3H2F4O,FC1(F)COC1(F)F,765-63-9,130.04100036621094,algea,1.8687205103641833,log(mg/L),ECHA
1048,C3H3FO3,O=C1OCC(F)O1,114435-02-8,106.05252838134766,algea,3.4657359027997265,log(mg/L),ECHA
1049,C7F8,Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,434-64-0,236.0621337890625,algea,3.343568268825519,log(mg/L),Literature set
1050,C6H2BrF3,Fc1cc(Br)cc(F)c1F,138526-69-9,210.9792938232422,algea,2.8903717578961645,log(mg/L),ECHA
1051,C6H3BrF2,Fc1ccc(Br)cc1F,348-61-8,192.98883056640625,algea,2.4849066497880004,log(mg/L),"NITE, VEGA, Literature set"
1052,C12H14FNO,O=C(c1ccc(F)cc1)C1CCNCC1,25519-78-2,207.2440643310547,algea,2.9444389791664403,log(mg/L),ECHA
1053,C10H10ClFO,O=C(CCCCl)c1ccc(F)cc1,3874-54-2,200.63720703125,algea,1.366091653802371,log(mg/L),ECHA
1054,C13H8F2O,O=C(c1ccc(F)cc1)c1ccc(F)cc1,345-92-6,218.19883728027344,algea,0.7701082216960737,log(mg/L),ECHA
1055,C17H18F2N2,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,27469-60-9,288.33502197265625,algea,-0.941608539858445,log(mg/L),ECHA
1056,C11H11FO2,Fc1ccc2c(c1)CCC(C1CO1)O2,129050-23-3,194.2022399902344,algea,2.066862759472976,log(mg/L),ECHA
1057,C12H13FN2O,Fc1ccc2c(C3CCNCC3)noc2c1,84163-13-3,220.24282836914062,algea,1.6486586255873816,log(mg/L),ECHA
1058,C14H11N,N#CC(c1ccccc1)c1ccccc1,86-29-3,193.24383544921875,algea,2.5572273113676265,log(mg/L),ECHA
1059,C18H25N3,N#CC1(N2CCCCC2)CCN(Cc2ccccc2)CC1,84254-97-7,283.41119384765625,algea,3.044522437723423,log(mg/L),ECHA
1060,C7H9N,N#CC1=CCCCC1,1855-63-6,107.15306091308592,algea,3.713572066704308,log(mg/L),"NITE, VEGA, Literature set"
1061,C4H2N2,N#CC=CC#N,764-42-1,78.07208251953125,algea,-0.9675840262617056,log(mg/L),"NITE, VEGA, Literature set"
1062,C8H12N2,N#CCCCCCCC#N,629-40-3,136.19427490234378,algea,4.787491742782046,log(mg/L),"NITE, VEGA, Literature set"
1063,C12H22N4,N#CCCNCCCCCCNCCC#N,2004-62-8,222.3298797607422,algea,4.330733340286331,log(mg/L),ECHA
1064,C7H5N,N#Cc1ccccc1,100470,103.12129974365234,algea,4.859812404361672,log(mg/L),Literature set
1065,C8H4N2,N#Cc1ccccc1C#N,91-15-6,128.13076782226562,algea,4.6443908991413725,log(mg/L),"NITE, VEGA, Literature set"
1066,C12H10N3,N#[N+]c1ccc(Nc2ccccc2)cc1,4477-28-5,196.2279052734375,algea,2.066862759472976,log(mg/L),ECHA
1067,C12H12N2,c1ccc(NNc2ccccc2)cc1,122-66-7,184.2370758056641,algea,-0.046043938501406846,log(mg/L),"NITE, VEGA, Literature set"
1068,C18H16N2,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,74-31-7,260.33303833007807,algea,-2.312635428847547,log(mg/L),ECHA
1069,C12H11N,c1ccc(Nc2ccccc2)cc1,122-39-4,169.22244262695312,algea,0.3818552424690307,log(mg/L),"ECHA, NITE, EFSA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1070,C12H9NO,c1ccc2c(c1)Nc1ccccc1O2,135-67-1,183.2059631347656,algea,0.3364722366212129,log(mg/L),Literature set
1071,C13H13N3,N=C(Nc1ccccc1)Nc1ccccc1,24245-27-0,211.26242065429688,algea,2.028148247292285,log(mg/L),"ECHA, NITE, Literature set"
1072,C2H4N4,N#CNC(=N)N,461-58-5,84.0799560546875,algea,6.84587987526405,log(mg/L),NITE
1073,C22H30Cl2N10,N=C(N)NC(=N)NCCCCCCNC(=N)NC(=Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,55-56-1,505.44659423828125,algea,-3.101092789211817,log(mg/L),"VEGA, Literature set"
1074,C8H8N4,N#Cc1ccc(NC(=N)N)cc1,5637-42-3,160.17591857910156,algea,4.418840607796598,log(mg/L),ECHA
1075,CH4N2O2S,N=C(N)S(=O)O,1758-73-2,108.11965942382812,algea,3.971234865059992,log(mg/L),"ECHA, NITE"
1076,C2H3Cl2NO,NC(=O)C(Cl)Cl,000683-72-7,127.95732116699214,algea,6.1092475827643655,log(mg/L),"VEGA, Literature set"
1077,C3H5NO,C=CC(N)=O,79-06-1,71.0779037475586,algea,5.780743515792329,log(mg/L),"VEGA, Literature set"
1078,C2H4ClNO,NC(=O)CCl,79-07-2,93.51226043701172,algea,1.5706970841176697,log(mg/L),ECHA
1079,C4H6N4O3,NC(=O)NC1NC(=O)NC1=O,97-59-6,158.1154327392578,algea,8.294049640102028,log(mg/L),Literature set
1080,C7H8N2O,NC(=O)Nc1ccccc1,64-10-8,136.15121459960938,algea,4.990432586778736,log(mg/L),Literature set
1081,C7H5Cl2NO,NC(=O)c1c(Cl)cccc1Cl,2008-58-4,190.02670288085938,algea,3.828641396489095,log(mg/L),"VEGA, Literature set"
1082,C7H6N2O3,NC(=O)c1ccc([N+](=O)[O-])cc1,000619-80-7,166.13414001464844,algea,0.5007752879124892,log(mg/L),"VEGA, Literature set"
1083,C7H8N2O,NC(=O)c1ccccc1N,88-68-6,136.15121459960938,algea,3.784189633918261,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
1084,C7H7NO2,NC(=O)c1ccccc1O,000065-45-2,137.135986328125,algea,4.465908118654584,log(mg/L),"VEGA, Literature set"
1085,C4H7NO4,NC(CC(=O)O)C(=O)O,3792-50-5,133.10267639160156,algea,2.8015405441895487,log(mg/L),ECHA
1086,C6H13N3O3,NC(=O)NCCCC(N)C(=O)O,372-75-8,175.1857147216797,algea,8.842171048611716,log(mg/L),Literature set
1087,C3H9NO2,NC(CO)CO,534-03-2,91.10906219482422,algea,6.173786103901937,log(mg/L),ECHA
1088,C3H7NO2S,NC(CS)C(=O)O,52-89-1,121.1581802368164,algea,4.1198498526304625,log(mg/L),ECHA
1089,C9H11NO3,NC(Cc1ccc(O)cc1)C(=O)O,69847-45-6,181.18853759765625,algea,2.004852684688763,log(mg/L),ECHA
1090,C6H9N3O2,NC(Cc1cnc[nH]1)C(=O)O,71-00-1,155.15455627441406,algea,7.047517221357296,log(mg/L),Literature set
1091,C2H4N4,N#CN=C(N)N,461-58-5,84.0799560546875,algea,6.908188185264689,log(mg/L),Literature set
1092,C2H6N4O,NC(=O)N=C(N)N,17675-60-4,102.0952377319336,algea,3.4719664525503626,log(mg/L),ECHA
1093,CH4N2S,NC(N)=S,62-56-6,76.12085723876953,algea,4.606629121224335,log(mg/L),"VEGA, Literature set, ECOTOX, NITE, OASIS"
1094,C10H17N,NC12CC3CC(CC(C3)C1)C2,768-94-5,151.24868774414062,algea,4.128745988939433,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1095,C10H6ClNO2,NC1=C(Cl)C(=O)c2ccccc2C1=O,2797-51-5,207.61314392089844,algea,-3.816712825623821,log(mg/L),EFSA
1096,C6H13N,NC1CCCCC1,108-91-8,99.1741180419922,algea,3.3775875160230218,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1097,CH3NO,NC=O,75-12-7,45.04061889648438,algea,6.908180188695217,log(mg/L),Literature set
1098,C9H18N2,NCC1C2CCC(C2)C1CN,56602-77-8,154.25262451171875,algea,3.5553480614894135,log(mg/L),ECHA
1099,C8H18N2,NCC1CCCC(CN)C1,2579-20-6,142.24192810058594,algea,4.037774210733707,log(mg/L),ECHA
1100,C7H15N,NCC1CCCCC1,3218-02-8,113.20069885253906,algea,2.5649493574615367,log(mg/L),Literature set
1101,C3H7N,C=CCN,107-11-9,57.09437942504883,algea,3.105035008444441,log(mg/L),"ECHA, OASIS"
1102,C9H14N4O3,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,305-84-0,226.2324676513672,algea,3.9889840465642745,log(mg/L),Literature set
1103,C3H7NO2,NCCC(=O)O,107-95-9,89.09317779541016,algea,4.543294782270004,log(mg/L),Literature set
1104,C8H15N,NCCC1=CCCCC1,3399-73-3,125.2114028930664,algea,4.053522567701846,log(mg/L),Literature set
1105,C4H9NO2,NCCCC(=O)O,56-12-2,103.11975860595705,algea,5.081404364984463,log(mg/L),Literature set
1106,C11H23NO2,NCCCCCCCCCCC(=O)O,2432-99-7,201.30581665039062,algea,3.970291913552122,log(mg/L),ECHA
1107,C10H24N2,NCCCCCCCCCCN,646-25-3,172.3109588623047,algea,2.5400259490090797,log(mg/L),ECHA
1108,C5H14N2,NCCCCCN,462-94-2,102.17806243896484,algea,5.37989735354046,log(mg/L),Literature set
1109,C4H12N2,NCCCCN,110-60-1,88.15148162841797,algea,6.251903883165888,log(mg/L),Literature set
1110,C7H19N3,NCCCCNCCCN,124-20-9,145.24586486816406,algea,4.07753744390572,log(mg/L),Literature set
1111,C9H20N2,NCCCNC1CCCCC1,3312-60-5,156.2685089111328,algea,2.1656192379208883,log(mg/L),ECHA
1112,C10H26N4,NCCCNCCCCNCCCN,71-44-3,202.3402404785156,algea,1.4350845252893227,log(mg/L),Literature set
1113,C5H11NO,C=COCCCN,66415-55-2,101.14694213867188,algea,3.6428355156125294,log(mg/L),ECHA
1114,C6H11N3,NCCCn1ccnc1,5036-48-6,125.17163848876952,algea,3.927896354584436,log(mg/L),ECHA
1115,C6H18N4,NCCNCCNCCN,112-24-3,146.23391723632812,algea,3.295836866004329,log(mg/L),NITE
1116,C8H23N5,NCCNCCNCCNCCN,112-57-2,189.30172729492188,algea,-2.5071522587353203,log(mg/L),"NITE, Literature set"
1117,C4H12N2O,NCCOCCN,2752-17-2,104.15087890625,algea,3.6635616461296463,log(mg/L),ECHA
1118,C2H7NS,NCCS,156-57-0,77.148681640625,algea,2.9806186357439426,log(mg/L),ECHA
1119,C9H7F6N,NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,85068-29-7,243.1490020751953,algea,0.8285518175661483,log(mg/L),"NITE, VEGA, Literature set"
1120,C8H12N2,NCc1cccc(CN)c1,1477-55-0,136.19427490234378,algea,3.4028626609812167,log(mg/L),"ECHA, NITE, Literature set"
1121,C7H9N,NCc1ccccc1,100-46-9,107.15306091308594,algea,5.341994481330645,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1122,C7H14N2,NN1CC2CCCC2C1,54528-00-6,126.199462890625,algea,2.302585092994046,log(mg/L),ECHA
1123,C3H9N3O2,NNC(=O)C(N)CO,55819-71-1,119.1224594116211,algea,3.8501476017100584,log(mg/L),ECHA
1124,C6H14N4O2,NNC(=O)CCCCC(=O)NN,1071-93-8,174.20095825195312,algea,2.1910947169606825,log(mg/L),ECHA
1125,CH6N4O,NNC(=O)NN,497-18-7,90.08454132080078,algea,0.4054651081081644,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1126,CH5N3O,NNC(N)=O,563-41-7,75.06990051269531,algea,3.122364924487357,log(mg/L),ECHA
1127,CH5N3S,NNC(N)=S,79-19-6,91.135498046875,algea,2.9444389791664403,log(mg/L),"NITE, VEGA, Literature set"
1128,C6H5Cl3N2,NNc1c(Cl)cc(Cl)cc1Cl,5329-12-4,211.47630310058597,algea,-2.4769384801388235,log(mg/L),"NITE, VEGA, Literature set"
1129,C6H9N4O3P,NP(N)(=O)Nc1ccccc1[N+](=O)[O-],874819-71-3,216.1344146728516,algea,3.9396381724611196,log(mg/L),ECHA
1130,C8H8Cl3N3O4S2,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,133-67-5,380.6558227539063,algea,6.411818267709897,log(mg/L),Literature set
