,chemical_formula,smiles,casnum,molecular_weight,species,daphnia_EC50,units,source
1695,C9H24N4,NCCCNCCCNCCCN,4605-14-5,188.31365966796875,daphnia,3.750444809772091,log(mg/L),ECHA
1696,C8H22N4,NCCCNCCNCCCN,10563-26-5,174.28707885742188,daphnia,3.750444809772091,log(mg/L),ECHA
1697,C10H24N2O3,NCCCOCCOCCOCCCN,4246-51-9,220.3091583251953,daphnia,5.385228738537333,log(mg/L),ECHA
1698,C2H8N2,NCCN,107-15-3,60.09832000732422,daphnia,2.815408719422709,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
1699,C4H13N3,NCCNCCN,111-40-0,103.16612243652344,daphnia,4.168214410788556,log(mg/L),"ECHA, ECOTOX"
1700,C8H23N5,NCCNCCNCCNCCN,112-57-2,189.30172729492188,daphnia,2.5649493574615367,log(mg/L),"NITE, Literature set"
1701,C4H12N2O,NCCNCCO,111-41-1,104.15087890625,daphnia,3.091042453358316,log(mg/L),"ECHA, Literature set"
1702,C9H14N2,NCCNCc1ccccc1,4152-09-4,150.22085571289062,daphnia,3.4339872044851463,log(mg/L),ECHA
1703,C2H7NO,NCCO,141-43-5,61.08308029174805,daphnia,4.174387269895637,log(mg/L),"ECHA(10), NITE, ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
1704,C4H11NO2,NCCOCCO,929-06-6,105.1356430053711,daphnia,5.241747015059643,log(mg/L),ECHA
1705,C6H16N2O2,NCCOCCOCCN,929-59-9,148.2034454345703,daphnia,4.31748811353631,log(mg/L),ECHA
1706,C2H7NS,NCCS,156-57-0,77.148681640625,daphnia,1.01160091167848,log(mg/L),ECHA
1707,C10H12N2,NCCc1c[nH]c2ccccc12,61-54-1,160.21568298339844,daphnia,2.558002204858551,log(mg/L),ECHA
1708,C8H11N,NCCc1ccccc1,64-04-0,121.1796417236328,daphnia,2.9014215940827497,log(mg/L),ECHA
1709,C9H7F6N,NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,85068-29-7,243.1490020751953,daphnia,1.7047480922384253,log(mg/L),"NITE, VEGA, Literature set"
1710,C8H12N2,NCc1ccc(CN)cc1,539-48-0,136.19427490234378,daphnia,2.772588722239781,log(mg/L),ECHA
1711,C8H12N2,NCc1cccc(CN)c1,1477-55-0,136.19427490234378,daphnia,2.7212954278522306,log(mg/L),"ECHA, NITE, Literature set"
1712,C10H22N4O2,NNC(=O)CCCCCCCCC(=O)NN,925-83-7,230.30728149414065,daphnia,3.951243718581428,log(mg/L),ECHA
1713,CH6N4O,NNC(=O)NN,497-18-7,90.08454132080078,daphnia,2.2512917986064958,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1714,CH5N3O,NNC(N)=O,563-41-7,75.06990051269531,daphnia,4.204692619390966,log(mg/L),ECHA
1715,CH5N3S,NNC(N)=S,79-19-6,91.135498046875,daphnia,2.4849066497880004,log(mg/L),"NITE, VEGA, Literature set"
1716,C6H5Cl3N2,NNc1c(Cl)cc(Cl)cc1Cl,5329-12-4,211.476303100586,daphnia,0.262364264467491,log(mg/L),"NITE, VEGA, Literature set"
1717,C6H7ClN2,NNc1ccc(Cl)cc1,1073-69-4,142.586181640625,daphnia,0.9858167945227654,log(mg/L),ECHA
1718,C6H9N2O2P,NP(N)(=O)Oc1ccccc1,7450-69-3,172.1216278076172,daphnia,1.7578579175523736,log(mg/L),ECHA
1719,C13H12FN3O2S2,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1,6156-18-9,325.3816833496094,daphnia,1.0647107369924282,log(mg/L),ECHA
1720,C6H3Cl3N2O2,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,1918021,241.459213256836,daphnia,3.5380565643793527,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set, ECOTOX(23), ECOTOX-EPA(39)"
1721,C12H9ClN2O3,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,74070-46-5,264.6644592285156,daphnia,-0.0491902441907716,log(mg/L),EFSA
1722,C6H4Cl3N,Nc1c(Cl)cc(Cl)cc1Cl,634-93-5,196.461654663086,daphnia,0.8329091229351039,log(mg/L),"NITE, VEGA, Literature set"
1723,C7H4Cl2F3N,Nc1c(Cl)cc(C(F)(F)F)cc1Cl,24279-39-8,230.0145721435547,daphnia,0.4637340162321402,log(mg/L),ECHA
1724,C6H4Cl2N2O2,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,99-30-9,207.01416015625,daphnia,0.7275486072772777,log(mg/L),"EFSA, Literature set, ECOTOX"
1725,C9H11N3O2,Nc1c(OCCO)nn2ccccc12,1079221-49-0,193.2025451660156,daphnia,1.33500106673234,log(mg/L),ECHA
1726,C12H4Cl2F6N4OS,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,120068-37-3,437.1477661132813,daphnia,-1.6554818509355071,log(mg/L),"VEGA, Literature set"
1727,C6H3Cl4N,Nc1cc(Cl)c(Cl)c(Cl)c1Cl,634833,230.9067230224609,daphnia,-0.4526598868957514,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1728,C6H6Cl2N2,Nc1cc(Cl)c(N)cc1Cl,20103-09-7,177.03123474121094,daphnia,-0.1625189294977749,log(mg/L),"NITE, VEGA, Literature set"
1729,C6H5Cl2N,Nc1cc(Cl)cc(Cl)c1,626437,162.0166015625,daphnia,0.1133286853070032,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1730,C6H5Cl2N,Nc1cc(Cl)ccc1Cl,95-82-9,162.0166015625,daphnia,0.5877866649021191,log(mg/L),"NITE, VEGA, Literature set"
1731,C14H10N2O10S2,Nc1cc(S(=O)(=O)O)c(O)c2c1C(=O)c1c(O)c(S(=O)(=O)O)cc(N)c1C2=O,2861-02-1,430.3666076660156,daphnia,3.8044377947482086,log(mg/L),ECHA
1732,C6H5ClN2O3,Nc1cc([N+](=O)[O-])cc(Cl)c1O,6358-09-4,188.5684967041016,daphnia,1.6428726885203375,log(mg/L),ECHA
1733,C7H6ClNO2,Nc1cc(C(=O)O)ccc1Cl,2840-28-0,171.58103942871094,daphnia,1.9315214116032136,log(mg/L),"NITE, Literature set"
1734,C7H5BrF3N,Nc1ccc(Br)c(C(F)(F)F)c1,393-36-2,240.0205078125,daphnia,1.3365787688739577,log(mg/L),ECHA
1735,C16H20N2O,Nc1ccc(CCNCC(O)c2ccccc2)cc1,521284-22-0,256.34280395507807,daphnia,0.5306282510621704,log(mg/L),ECHA
1736,C13H12Cl2N2,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,000101-14-4,267.15377807617193,daphnia,-0.0877389143080068,log(mg/L),"VEGA, Literature set, ECHA, NITE"
1737,C13H14N2,Nc1ccc(Cc2ccc(N)cc2)cc1,101-77-9,198.2636566162109,daphnia,-1.0498221244986778,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1738,C6H5Cl2N,Nc1ccc(Cl)c(Cl)c1,95-76-1,162.0166015625,daphnia,-2.302585092994045,log(mg/L),"NITE, VEGA, Literature set"
1739,C6H4Cl3N,Nc1ccc(Cl)c(Cl)c1Cl,634-67-3,196.461654663086,daphnia,-0.3148648709885413,log(mg/L),"VEGA, Literature set"
1740,C6H6ClN,Nc1ccc(Cl)cc1,106-47-8,127.57154083251952,daphnia,-3.003168433377872,log(mg/L),"NITE, VEGA, Literature set"
1741,C6H5Cl2N,Nc1ccc(Cl)cc1Cl,554-00-7,162.0166015625,daphnia,-0.6931471805599453,log(mg/L),"NITE, VEGA, Literature set"
1742,C6H5ClN2O2,Nc1ccc(Cl)cc1[N+](=O)[O-],89-63-4,172.56910705566406,daphnia,1.4350845252893227,log(mg/L),"NITE, VEGA, Literature set"
1743,C12H8Cl2FN,Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1,877179-04-9,256.10302734375,daphnia,-0.9137938516755678,log(mg/L),ECHA
1744,C6H8N2,Nc1ccc(N)cc1,106-50-3,108.14112091064452,daphnia,-1.3862943611198906,log(mg/L),"ECHA(12), NITE, Literature set, ECHA"
1745,C12H12N4,Nc1ccc(N=Nc2ccccc2)c(N)c1,495-54-5,212.25048828125,daphnia,-0.8675005677047231,log(mg/L),ECHA
1746,C8H11N3O3,Nc1ccc(NCCO)c([N+](=O)[O-])c1,2871-01-4,197.1912384033203,daphnia,1.423108334242607,log(mg/L),ECHA
1747,C13H14N2O2,Nc1ccc(O)c(Cc2cc(N)ccc2O)c1,27311-52-0,230.2624664306641,daphnia,2.028148247292285,log(mg/L),ECHA
1748,C6H6N2O3,Nc1ccc(O)c([N+](=O)[O-])c1,119-34-6,154.12344360351562,daphnia,0.7884573603642703,log(mg/L),"NITE, VEGA, Literature set"
1749,C6H6N2O3,Nc1ccc(O)cc1[N+](=O)[O-],610-81-1,154.12344360351562,daphnia,1.2119409739751128,log(mg/L),ECHA
1750,C8H12N2O2,Nc1ccc(OCCO)c(N)c1,66422-95-5,168.19308471679688,daphnia,1.8702625307159984,log(mg/L),ECHA
1751,C18H16N2O2,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,2479-46-1,292.33184814453125,daphnia,1.0647107369924282,log(mg/L),"NITE, VEGA, Literature set"
1752,C7H6N2,N#Cc1ccc(N)cc1,873-74-5,118.1359405517578,daphnia,2.91235066461494,log(mg/L),ECHA
1753,C17H18N2O4,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,57609-64-0,314.3358154296875,daphnia,1.7446678616942044,log(mg/L),ECHA
1754,C19H19N3,Nc1ccc(C(c2ccc(N)cc2)c2ccc(N)cc2)cc1,548-61-8,289.374267578125,daphnia,2.346410572534076,log(mg/L),ECHA
1755,C19H18N2,Nc1ccc(C(c2ccccc2)c2ccc(N)cc2)cc1,603-40-7,274.359619140625,daphnia,1.9110228900548727,log(mg/L),ECHA
1756,C12H11N3,Nc1ccc(N=Nc2ccccc2)cc1,60-09-3,197.23583984375,daphnia,-0.7765287894989963,log(mg/L),"NITE, VEGA, Literature set"
1757,C9H9N3O2S2,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,144741,255.3166656494141,daphnia,5.533784667551078,log(mg/L),ECOTOX
1758,C6H8N2O2S,Nc1ccc(S(N)(=O)=O)cc1,63-74-1,172.20492553710938,daphnia,2.5649493574615367,log(mg/L),"NITE, Literature set"
1759,C6H7NO3S,Nc1ccc(S(=O)(=O)O)cc1,121-57-3,173.18968200683594,daphnia,3.1354942159291497,log(mg/L),"ECHA, ECOTOX, Literature set"
1760,C6H6N2O2,Nc1ccc([N+](=O)[O-])cc1,100-01-6,138.12403869628906,daphnia,2.995732273553991,log(mg/L),"NITE, VEGA, Literature set"
1761,C12H10Cl2N2,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,91-94-1,253.127197265625,daphnia,0.048790164169432,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set"
1762,C6H5ClN2O2,Nc1ccc([N+](=O)[O-])cc1Cl,121-87-9,172.56910705566406,daphnia,1.7199494242718605,log(mg/L),"VEGA, Literature set"
1763,C10H9NO4S,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,90-51-7,239.2477569580078,daphnia,3.673765816303888,log(mg/L),ECHA
1764,C17H12F3N3O4S,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccccc1C(F)(F)F,67786-14-5,411.3551025390625,daphnia,3.332204510175204,log(mg/L),ECHA
1765,C10H9N,Nc1ccc2ccccc2c1,91-59-8,143.18516540527344,daphnia,-0.1743533871447778,log(mg/L),"NITE, VEGA, Literature set"
1766,C6H6FN,Nc1cccc(F)c1,372-19-0,111.116943359375,daphnia,-1.0788096613719298,log(mg/L),"NITE, Literature set"
1767,C6H8N2,Nc1cccc(N)c1,108-45-2,108.14112091064452,daphnia,0.6931471805599453,log(mg/L),"NITE, ECHA"
1768,C6H7NO,Nc1cccc(O)c1,591-27-5,109.12588500976558,daphnia,-1.3205066205818874,log(mg/L),"ECHA, NITE, Literature set"
1769,C6H6N2O2,Nc1cccc([N+](=O)[O-])c1,99-09-2,138.12403869628906,daphnia,2.2082744135228043,log(mg/L),"NITE, VEGA, Literature set"
1770,C10H10N2,Nc1cccc2c(N)cccc12,2243-62-1,158.19979858398438,daphnia,1.33500106673234,log(mg/L),"NITE, VEGA, Literature set"
1771,C6H7N,Nc1ccccc1,62-53-3,93.12648010253906,daphnia,-2.525728644308256,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set"
1772,C12H8F3N,Nc1ccccc1-c1cc(F)c(F)c(F)c1,915416-45-4,223.1938323974609,daphnia,0.6323350411631878,log(mg/L),ECHA
1773,C6H6ClN,Nc1ccccc1Cl,95-51-2,127.57154083251952,daphnia,-2.0402208285265546,log(mg/L),"NITE, VEGA, Literature set"
1774,C6H6FN,Nc1ccccc1F,348-54-9,111.116943359375,daphnia,-1.3470736479666092,log(mg/L),"NITE, Literature set"
1775,C6H8N2,Nc1ccccc1N,95-54-5,108.14112091064452,daphnia,0.3364722366212129,log(mg/L),"NITE, VEGA, Literature set"
1776,C6H7NO,Nc1ccccc1O,95-55-6,109.12588500976562,daphnia,-0.5621189181535413,log(mg/L),"NITE, Literature set"
1777,C6H6N2O2,Nc1ccccc1[N+](=O)[O-],88-74-4,138.12403869628906,daphnia,2.302585092994046,log(mg/L),"NITE, VEGA, Literature set"
1778,C5H6N2,Nc1ccccn1,504-29-0,94.11454010009766,daphnia,3.555348061489413,log(mg/L),"ECHA, NITE, Literature set"
1779,C5H6N2,Nc1cccnc1,462-08-8,94.11454010009766,daphnia,1.9600947840472696,log(mg/L),"NITE, VEGA, Literature set"
1780,C5H6N2,Nc1ccncc1,504-24-5,94.11454010009766,daphnia,2.6741486494265287,log(mg/L),"ECHA, NITE, ECOTOX, Literature set"
1781,C10H8ClN3O,Nc1cnn(-c2ccccc2)c(=O)c1Cl,1698-60-8,221.6430206298828,daphnia,4.882726162140863,log(mg/L),Literature set
1782,C2H4N4S,Nc1nc(=S)[nH][nH]1,16691-43-3,116.14495849609376,daphnia,-0.6348782724359695,log(mg/L),"Literature set, NITE"
1783,C25H19ClN10O16S5,Nc1nc(Cl)nc(Nc2ccc(S(=O)(=O)O)c(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)c(N=Nc5cc(S(=O)(=O)O)ccc5S(=O)(=O)O)c(N)c4c3O)c2)n1,68259-02-9,911.2537841796876,daphnia,5.210032451680465,log(mg/L),ECHA
1784,C6H10N6,Nc1nc(N)nc(NC2CC2)n1,66215-27-8,166.18380737304688,daphnia,2.3700568081090583,log(mg/L),Literature set
1785,C9H9N5,Nc1nc(N)nc(-c2ccccc2)n1,91-76-9,187.2012634277344,daphnia,3.951243718581428,log(mg/L),"ECHA, NITE, Literature set"
1786,C13H10N2S,Nc1nc(-c2ccc3ccccc3c2)cs1,21331-43-1,226.2969055175781,daphnia,0.7884573603642703,log(mg/L),ECHA
1787,C8H8ClN3O2,Nc1nc(C2CC2)nc(C(=O)O)c1Cl,858956088,213.6210174560547,daphnia,3.681351187693145,log(mg/L),ECOTOX
1788,C5H5BrN2,Nc1ncccc1Br,13534-99-1,173.01060485839844,daphnia,4.31748811353631,log(mg/L),ECHA
1789,C5H6N2O,Nc1ncccc1O,16867-03-1,110.11393737792967,daphnia,3.202746442938317,log(mg/L),ECHA
1790,CH3N5,Nc1nn[nH]n1,4418-61-5,85.0680160522461,daphnia,2.833213344056216,log(mg/L),"ECHA, NITE"
1791,C18H15O3P,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,101-02-0,310.2836608886719,daphnia,-0.7985076962177716,log(mg/L),NITE
1792,C12H10O,c1ccc(Oc2ccccc2)cc1,101-84-8,170.2071990966797,daphnia,-0.4004775665971252,log(mg/L),"NITE, VEGA, Literature set"
1793,C23H16O3,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,82-66-6,340.371337890625,daphnia,-0.8940401229393353,log(mg/L),"Literature set, ECOTOX"
1794,C13H16O,O=C(c1ccccc1)C1CCCCC1,712-50-5,188.2655487060547,daphnia,1.0986122886681098,log(mg/L),ECHA
1795,C16H16O2,O=C(Cc1ccccc1)OCCc1ccccc1,102-20-5,240.2970428466797,daphnia,2.2082744135228043,log(mg/L),ECHA
1796,C15H14O2,O=C(Cc1ccccc1)OCc1ccccc1,102-16-9,226.2704620361328,daphnia,1.2237754316221157,log(mg/L),ECHA
1797,C8H5NOS,O=C(N=C=S)c1ccccc1,532558,163.19639587402344,daphnia,0.6418538861723947,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1798,C9H8N4OS,O=C(Nc1ccccc1)Nc1cnns1,51707-55-2,220.2510223388672,daphnia,1.4574515554362186,log(mg/L),Literature set
1799,C14H20O4,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,2386-87-0,252.30621337890625,daphnia,3.688879454113936,log(mg/L),ECHA
1800,C14H18O6,O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,21544-03-6,282.28912353515625,daphnia,4.2710950739666,log(mg/L),ECHA
1801,C15H14O2,O=C(OCCc1ccccc1)c1ccccc1,94-47-3,226.2704620361328,daphnia,1.2809338454620642,log(mg/L),ECHA
1802,C15H19NO2,O=C(OCc1ccccc1)C1CC2CCCC2N1,87269-87-2,245.31686401367188,daphnia,2.8449093838194077,log(mg/L),ECHA
1803,C14H12O2,O=C(OCc1ccccc1)c1ccccc1,120-51-4,212.243881225586,daphnia,1.128171090909654,log(mg/L),"ECHA, ECOTOX"
1804,C9H6N2OS3,O=C(Sc1n[nH]c(=S)s1)c1ccccc1,51988-14-8,254.3517303466797,daphnia,1.7833912195575383,log(mg/L),ECHA
1805,C13H10O,O=C(c1ccccc1)c1ccccc1,119-61-9,182.2179107666016,daphnia,1.9145668984896016,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
1806,C14H8O2,O=C1C(=O)c2ccccc2-c2ccccc21,84117,208.21212768554688,daphnia,-1.026606833228813,log(mg/L),ECOTOX
1807,C14H6N2O2S2,N#CC1SC2=C(SC1C#N)C(=O)c1ccccc1C2=O,3347-22-6,298.3396301269531,daphnia,-1.3470736479666092,log(mg/L),"EFSA, ECOTOX, Literature set"
1808,C6H4O2,O=C1C=CC(=O)C=C1,106-51-4,108.09476470947266,daphnia,-2.0402208285265546,log(mg/L),"ECHA, OASIS"
1809,C10H13NO2,O=C1C=CC(=O)N1C1CCCCC1,1631-25-0,179.21572875976562,daphnia,-2.0325579557809856,log(mg/L),ECHA
1810,C14H8N2O4,O=C1C=CC(=O)N1c1cccc(N2C(=O)C=CC2=O)c1,3006-93-7,268.22433471679693,daphnia,3.4531571205928664,log(mg/L),ECHA
1811,C14H8O2,O=C1C=CC(=O)c2cc3ccccc3cc21,635121,208.21212768554688,daphnia,-3.575207272608508,log(mg/L),ECOTOX
1812,C10H6O2,O=C1C=CC(=O)c2ccccc21,130-15-4,158.1534423828125,daphnia,-3.6458199646534895,log(mg/L),ECHA
1813,C21H22N2O2,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,57-24-9,334.4115905761719,daphnia,1.3454723665996355,log(mg/L),"Literature set, ECOTOX"
1814,C12H18O,O=C1CCCCC1C1=CCCCC1,1502-22-3,178.27072143554688,daphnia,2.995732273553991,log(mg/L),"NITE, VEGA, Literature set"
1815,C12H22O,O=C1CCCCCCCCCCC1,830-13-7,182.302490234375,daphnia,0.9162907318741552,log(mg/L),ECHA
1816,C15H26O,O=C1CCC=CCCCCCCCCCC1,14595-54-1,222.3663482666016,daphnia,-0.3827256211386748,log(mg/L),ECHA
1817,C16H28O,O=C1CCCC=CCCCCCCCCCC1,37609-25-9,236.39292907714844,daphnia,-1.4271163556401458,log(mg/L),ECHA
1818,C15H28O,O=C1CCCCCCCCCCCCCC1,502-72-7,224.38221740722656,daphnia,-1.7147984280919266,log(mg/L),ECHA
1819,C12H23NO,O=C1CCCCCCCCCCCN1,947-04-6,197.317123413086,daphnia,4.07753744390572,log(mg/L),"ECHA, NITE, Literature set"
1820,C15H28O3,O=C1CCCCCCCCCCOCCCCO1,6707-60-4,256.38101196289057,daphnia,2.33214389523559,log(mg/L),ECHA
1821,C15H28O3,O=C1CCCCCCCCCOCCCCCO1,3391-83-1,256.38101196289057,daphnia,2.5877640352277083,log(mg/L),ECHA
1822,C9H10N2O,O=C1CCN(c2ccccc2)N1,92-43-3,162.18850708007812,daphnia,-2.407945608651872,log(mg/L),ECHA
1823,C3H4N2OS,O=C1CNC(=S)N1,503877,116.14166259765624,daphnia,2.981820992347997,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1824,C4H6O3,O=C1COCCO1,3041-16-5,102.08863830566406,daphnia,1.667706820558076,log(mg/L),ECHA
1825,C10H8N2O2,O=C1NC(=O)C(=Cc2ccccc2)N1,74805-60-0,188.18272399902344,daphnia,3.951243718581428,log(mg/L),ECHA
1826,C8H4O3,O=C1OC(=O)c2ccccc21,85-44-9,148.11557006835938,daphnia,4.262679877041316,log(mg/L),NITE
1827,C18H10O2,O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,2498660,258.27081298828125,daphnia,-5.570302969002784,log(mg/L),ECOTOX
1828,C14H8O2,O=C1c2ccccc2C(=O)c2ccccc21,84-65-1,208.21212768554688,daphnia,-1.4660871372683797,log(mg/L),"Literature set, ECOTOX"
1829,C11H16O,O=CC1CCC2C3CCC(C3)C12,30772-79-3,164.244140625,daphnia,1.0986122886681098,log(mg/L),ECHA
1830,C9H8O,O=CC=Cc1ccccc1,104-55-2,132.15922546386722,daphnia,1.1662709371419244,log(mg/L),"ECHA, OASIS, ECOTOX, VEGA, Literature set"
1831,C14H20O,O=CCCC=C1CC2CC1C1CCCC21,30168-23-1,204.30799865722656,daphnia,-0.5568695622673976,log(mg/L),ECHA
1832,C5H8O2,O=CCCCC=O,111-30-8,100.1158218383789,daphnia,2.163323025660538,log(mg/L),"NITE, VEGA, Literature set"
1833,C8H8O,O=CCc1ccccc1,122-78-1,120.14852142333984,daphnia,2.995732273553991,log(mg/L),ECHA
1834,C8H6O2,O=Cc1ccc(C=O)cc1,623-27-8,134.13204956054688,daphnia,2.2192034840549946,log(mg/L),ECHA
1835,C8H6O3,O=Cc1ccc2c(c1)OCO2,120-57-0,150.13143920898438,daphnia,3.951243718581428,log(mg/L),ECHA
1836,C13H10O2,O=Cc1cccc(Oc2ccccc2)c1,39515-51-0,198.21730041503903,daphnia,-1.8325814637483104,log(mg/L),"ECHA, OASIS, Literature set"
1837,C7H6O,O=Cc1ccccc1,100-52-7,106.12194061279295,daphnia,2.19722457733622,log(mg/L),"NITE, VEGA, Literature set"
1838,C6H5NO,O=Cc1ccccn1,1121-60-4,107.11000061035156,daphnia,1.9315214116032136,log(mg/L),ECHA
1839,C12H10N2O,O=NN(c1ccccc1)c1ccccc1,86-30-6,198.22059631347656,daphnia,2.0541237336955462,log(mg/L),"NITE, VEGA, Literature set"
1840,C14H14OS,O=S(Cc1ccccc1)Cc1ccccc1,621-08-9,230.3253631591797,daphnia,3.912023005428146,log(mg/L),"ECHA, EPAFHM, Literature set, VEGA"
1841,C8H6O2S,O=S1(=O)C=Cc2ccccc21,825445,166.19703674316406,daphnia,2.6390573296152584,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1842,C12H8O2S,O=S1(=O)c2ccccc2-c2ccccc21,1016-05-3,216.25572204589844,daphnia,1.761346584044447,log(mg/L),OASIS
1843,C3H3N3O3,O=c1[nH]c(=O)[nH]c(=O)[nH]1,108-80-5,129.07421875,daphnia,6.907755278982137,log(mg/L),"NITE, Literature set"
1844,C15H10O,O=c1c2ccccc2ccc2ccccc12,2222-33-5,206.2393035888672,daphnia,0.6418538861723947,log(mg/L),"NITE, Literature set"
1845,C4H4N2OS,O=c1cc[nH]c(=S)[nH]1,141902,128.15235900878906,daphnia,2.0412203288596382,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1846,C4H4N2O2,O=c1ccc(=O)[nH][nH]1,123-33-1,112.08676147460938,daphnia,4.664711868696407,log(mg/L),"VEGA, Literature set"
1847,C9H6O2,O=c1ccc2ccccc2o1,91645,146.1427459716797,daphnia,2.602689685444384,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1848,C15H11N3O,O=c1nc(-c2ccccc2)[nH]c(-c2ccccc2)n1,1917-44-8,249.2673492431641,daphnia,1.4816045409242156,log(mg/L),ECHA
1849,C12H8OS,O=S1c2ccccc2-c2ccccc21,1013236,200.25631713867188,daphnia,2.995732273553991,log(mg/L),"ECOTOX, VEGA, Literature set"
1850,CHNO,N#CO,917-61-3,43.02473831176758,daphnia,1.547562508716013,log(mg/L),"ECHA, ECOTOX"
1851,C2HBr3O2,O=C(O)C(Br)(Br)Br,75967,296.7401428222656,daphnia,5.874649792516147,log(mg/L),ECOTOX
1852,C2H2Br2O2,O=C(O)C(Br)Br,631641,217.84408569335935,daphnia,5.538907831465967,log(mg/L),"ECOTOX, Literature set"
1853,C16H15BrO2,O=C(O)C(CCBr)(c1ccccc1)c1ccccc1,37742-98-6,319.193115234375,daphnia,2.5649493574615367,log(mg/L),ECHA
1854,C9HF17O2,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,375951,464.0758972167969,daphnia,4.393584583507611,log(mg/L),ECOTOX
1855,C8HF15O2,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,335671,414.0683898925781,daphnia,5.30752484729895,log(mg/L),ECOTOX
1856,C2H2O4,O=C(O)C(=O)O,144-62-7,90.03488159179688,daphnia,2.70805020110221,log(mg/L),"NITE, VEGA, Literature set"
1857,C25H18N4O12S2,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1=CC=CC=Cc1c(C(=O)O)[nH]n(-c2ccc(S(=O)(=O)O)cc2)c1=O,51858-17-4,630.5599975585938,daphnia,4.534747721691546,log(mg/L),ECHA
1858,C8H10O5,O=C(O)C1C2CCC(O2)C1C(=O)O,145-73-3,186.16200256347656,daphnia,2.993128887683876,log(mg/L),"VEGA, Literature set"
1859,C6H11NO2,O=C(O)C1CCNCC1,5984-56-5,129.15704345703122,daphnia,4.5217885770490405,log(mg/L),ECHA
1860,C3H4O2,C=CC(=O)O,79-10-7,72.06266021728516,daphnia,3.8501476017100575,log(mg/L),"ECHA, NITE, Literature set, ECHA(18)"
1861,C12H2F20O2,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,70887944,558.1111450195311,daphnia,-0.1863295781914934,log(mg/L),ECOTOX
1862,C10H2F16O2,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,70887842,458.09613037109375,daphnia,2.134166441369082,log(mg/L),ECOTOX
1863,C4H4O4,O=C(O)C=CC(=O)O,110-16-7,116.07215881347656,daphnia,3.756771720156855,log(mg/L),"ECHA, Literature set"
1864,C9H8O2,O=C(O)C=Cc1ccccc1,140-10-3,148.15863037109375,daphnia,3.4657359027997265,log(mg/L),ECHA
1865,C2H2O3,O=CC(=O)O,298-12-4,74.03548431396484,daphnia,3.9318256327243257,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1866,C2H3BrO2,O=C(O)CBr,79-08-3,138.94801330566406,daphnia,3.737669618283368,log(mg/L),"ECHA, Literature set"
1867,C3H3NO2,N#CCC(=O)O,372-09-8,85.0614242553711,daphnia,4.593097604753822,log(mg/L),ECHA
