id,comp_id,molecule_chembl_id,species,mic,units,censoring,molecular_weight,assay_parameters,source,source_journal
758,10827,CHEMBL3098263,"Escherichia coli",50.0,ug.mL-1,"'='",361.23,"","Scientific Literature","Bioorg. Med. Chem. Lett."
759,10828,CHEMBL2430807,"Escherichia coli",31.25,ug.mL-1,"'='",531.51,"","Scientific Literature","Med Chem Res"
760,10829,CHEMBL4519602,"Escherichia coli",32.0,ug.mL-1,"'>'",873.88,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
761,10830,CHEMBL1359,"Escherichia coli",0.015,ug.mL-1,"'='",475.52,"","Scientific Literature","Antimicrob. Agents Chemother."
762,10831,CHEMBL2237910,"Escherichia coli",0.39,ug.mL-1,"'='",350.78,"","Scientific Literature","Med Chem Res"
763,10832,CHEMBL2012912,"Escherichia coli",64.0,ug.mL-1,"'>'",533.52,"","Scientific Literature","Bioorg. Med. Chem. Lett."
764,10833,CHEMBL2062703,"Escherichia coli",0.25,ug.mL-1,"'='",640.05,"","Scientific Literature","Eur. J. Med. Chem."
765,10834,CHEMBL3091756,"Escherichia coli",400.0,ug.mL-1,"'='",407.87,"","Scientific Literature","Bioorg. Med. Chem. Lett."
766,10835,CHEMBL584371,"Escherichia coli",32.0,ug.mL-1,"'='",306.33,"","Scientific Literature","Eur. J. Med. Chem."
767,10836,CHEMBL3098897,"Escherichia coli",128.0,ug.mL-1,"'='",317.73,"","Scientific Literature","Eur. J. Med. Chem."
768,10837,CHEMBL584895,"Escherichia coli",4.0,ug.mL-1,"'='",383.42,"","Scientific Literature","Bioorg. Med. Chem. Lett."
769,10838,CHEMBL608127,"Escherichia coli",64.0,ug.mL-1,"'>'",1318.72,"","Scientific Literature","Bioorg. Med. Chem."
770,10839,CHEMBL2385786,"Escherichia coli",6.25,ug.mL-1,"'='",317.31,"","Scientific Literature","Bioorg. Med. Chem."
771,10840,CHEMBL2385803,"Escherichia coli",50.0,ug.mL-1,"'='",321.72,"","Scientific Literature","Bioorg. Med. Chem."
772,10841,CHEMBL3091753,"Escherichia coli",400.0,ug.mL-1,"'='",431.95,"","Scientific Literature","Bioorg. Med. Chem. Lett."
773,10842,CHEMBL3126451,"Escherichia coli",250.0,ug.mL-1,"'='",530.6,"","Scientific Literature","Eur. J. Med. Chem."
774,10843,CHEMBL3126236,"Escherichia coli",250.0,ug.mL-1,"'='",564.49,"","Scientific Literature","Eur. J. Med. Chem."
775,10844,CHEMBL3126444,"Escherichia coli",250.0,ug.mL-1,"'='",437.55,"","Scientific Literature","Eur. J. Med. Chem."
776,10845,CHEMBL36327,"Escherichia coli",128.0,ug.mL-1,"'>'",442.38,"","Scientific Literature","Eur. J. Med. Chem."
777,10846,CHEMBL3288217,"Escherichia coli",15.6,ug.mL-1,"'='",939.3,"","Scientific Literature","Eur. J. Med. Chem."
778,10847,CHEMBL307346,"Escherichia coli",1.0,ug.mL-1,"'='",364.46,"","Scientific Literature","Bioorg. Med. Chem."
779,10848,CHEMBL3605122,"Escherichia coli",8.0,ug.mL-1,"'='",551.62,"","Scientific Literature","Bioorg. Med. Chem. Lett."
780,10849,CHEMBL1652133,"Escherichia coli",16.0,ug.mL-1,"'='",654.94,"","Scientific Literature","Antimicrob. Agents Chemother."
781,10850,CHEMBL2047657,"Escherichia coli",6.25,ug.mL-1,"'='",345.42,"","Scientific Literature","Bioorg. Med. Chem. Lett."
782,10851,CHEMBL3126243,"Escherichia coli",250.0,ug.mL-1,"'='",474.04,"","Scientific Literature","Eur. J. Med. Chem."
783,10852,CHEMBL1911479,"Escherichia coli",12.5,ug.mL-1,"'='",405.33,"","Scientific Literature","Eur. J. Med. Chem."
784,10853,CHEMBL1911473,"Escherichia coli",12.5,ug.mL-1,"'='",401.34,"","Scientific Literature","Eur. J. Med. Chem."
785,10854,CHEMBL2164972,"Escherichia coli",64.0,ug.mL-1,"'>'",360.75,"","Scientific Literature","J. Nat. Prod."
786,10855,CHEMBL3091782,"Escherichia coli",800.0,ug.mL-1,"'='",397.5,"","Scientific Literature","Bioorg. Med. Chem. Lett."
787,10856,CHEMBL3601064,"Escherichia coli",20.0,ug.mL-1,"'>'",383.45,"","Scientific Literature","Bioorg. Med. Chem. Lett."
788,10185,CHEMBL1440,"Escherichia coli",3.9,ug.mL-1,"'='",444.44,"","Scientific Literature","Bioorg. Med. Chem. Lett."
789,10857,CHEMBL577464,"Escherichia coli",100.0,ug.mL-1,"'>'",530.7,"","Scientific Literature","J. Nat. Prod."
790,10858,CHEMBL3605131,"Escherichia coli",16.0,ug.mL-1,"'='",565.6,"","Scientific Literature","Bioorg. Med. Chem. Lett."
791,10178,CHEMBL3039597,"Escherichia coli",1.0,ug.mL-1,"'='",1390.73,"","Scientific Literature","Bioorg. Med. Chem."
792,10859,CHEMBL1817971,"Escherichia coli",4.0,ug.mL-1,"'='",788.1,"","Scientific Literature","J. Med. Chem."
793,10860,CHEMBL1642040,"Escherichia coli",50.0,ug.mL-1,"'>'",484.72,"","Scientific Literature","Bioorg. Med. Chem. Lett."
794,10502,CHEMBL177,"Escherichia coli",1.0,ug.mL-1,"'='",585.61,"","Scientific Literature","Bioorg. Med. Chem."
795,10861,CHEMBL4536741,"Escherichia coli",16.0,ug.mL-1,"'='",299.34,"","Scientific Literature","Bioorg Med Chem"
796,10862,CHEMBL2159988,"Escherichia coli",1.0,ug.mL-1,"'='",515.97,"","Scientific Literature","Bioorg. Med. Chem. Lett."
797,10863,CHEMBL2159990,"Escherichia coli",0.5,ug.mL-1,"'='",511.55,"","Scientific Literature","Bioorg. Med. Chem. Lett."
798,10864,CHEMBL1911482,"Escherichia coli",3.12,ug.mL-1,"'='",407.38,"","Scientific Literature","Eur. J. Med. Chem."
799,10865,CHEMBL4530844,"Escherichia coli",0.12,ug.mL-1,"'='",450.54,"","Scientific Literature","J Med Chem"
800,10866,CHEMBL4459974,"Escherichia coli",2.0,ug.mL-1,"'='",452.51,"","Scientific Literature","J Med Chem"
801,10867,CHEMBL4459142,"Escherichia coli",0.06,ug.mL-1,"'<='",485.56,"","Scientific Literature","J Med Chem"
802,10371,CHEMBL161,"Escherichia coli",0.12,ug.mL-1,"'='",554.59,"","Scientific Literature","Eur. J. Med. Chem."
803,10138,CHEMBL8,"Escherichia coli",0.125,ug.mL-1,"'='",331.35,"","Scientific Literature","Eur. J. Med. Chem."
804,10868,CHEMBL1952199,"Escherichia coli",128.0,ug.mL-1,"'='",356.3,"","Scientific Literature","Eur. J. Med. Chem."
805,10869,CHEMBL1255981,"Escherichia coli",100.0,ug.mL-1,"'>'",1155.41,"","Scientific Literature","Bioorg. Med. Chem. Lett."
806,10870,CHEMBL1255982,"Escherichia coli",100.0,ug.mL-1,"'>'",1197.49,"","Scientific Literature","Bioorg. Med. Chem. Lett."
807,10871,CHEMBL3091773,"Escherichia coli",800.0,ug.mL-1,"'='",401.92,"","Scientific Literature","Bioorg. Med. Chem. Lett."
808,10872,CHEMBL3091771,"Escherichia coli",800.0,ug.mL-1,"'='",385.46,"","Scientific Literature","Bioorg. Med. Chem. Lett."
809,10873,CHEMBL2430810,"Escherichia coli",62.5,ug.mL-1,"'='",531.51,"","Scientific Literature","Med Chem Res"
810,10874,CHEMBL3098887,"Escherichia coli",64.0,ug.mL-1,"'='",353.79,"","Scientific Literature","Eur. J. Med. Chem."
811,10875,CHEMBL1952384,"Escherichia coli",128.0,ug.mL-1,"'='",310.26,"","Scientific Literature","Eur. J. Med. Chem."
812,10876,CHEMBL3288233,"Escherichia coli",31.2,ug.mL-1,"'>'",742.02,"","Scientific Literature","Eur. J. Med. Chem."
813,10151,CHEMBL33,"Escherichia coli",0.125,ug.mL-1,"'='",361.37,"","Scientific Literature","Eur. J. Med. Chem."
814,10877,CHEMBL1096718,"Escherichia coli",128.0,ug.mL-1,"'>'",542.01,"","Scientific Literature","Bioorg. Med. Chem."
815,10878,CHEMBL1242440,"Escherichia coli",32.0,ug.mL-1,"'='",402.72,"","Scientific Literature","Eur. J. Med. Chem."
816,10879,CHEMBL1689768,"Escherichia coli",2.0,ug.mL-1,"'='",640.56,"","Scientific Literature","J. Med. Chem."
817,10880,CHEMBL529,"Escherichia coli",2.0,ug.mL-1,"'='",749.0,"","Scientific Literature","Bioorg. Med. Chem. Lett."
818,10881,CHEMBL1834266,"Escherichia coli",64.0,ug.mL-1,"'>'",765.78,"","Scientific Literature","Bioorg. Med. Chem. Lett."
819,10882,CHEMBL2059832,"Escherichia coli",0.025,ug.mL-1,"'='",447.28,"","Scientific Literature","Bioorg. Med. Chem. Lett."
820,10883,CHEMBL1834270,"Escherichia coli",64.0,ug.mL-1,"'>'",697.78,"","Scientific Literature","Bioorg. Med. Chem. Lett."
821,10884,CHEMBL2088424,"Escherichia coli",256.0,ug.mL-1,"'>'",672.74,"","Scientific Literature","Bioorg. Med. Chem. Lett."
822,10885,CHEMBL1834271,"Escherichia coli",64.0,ug.mL-1,"'>'",795.93,"","Scientific Literature","Bioorg. Med. Chem. Lett."
823,10886,CHEMBL3265079,"Escherichia coli",12.5,ug.mL-1,"'='",377.87,"","Scientific Literature","Eur. J. Med. Chem."
824,10887,CHEMBL374975,"Escherichia coli",1.5,ug.mL-1,"'='",516.72,"","Scientific Literature","Antimicrob. Agents Chemother."
825,10888,CHEMBL1831116,"Escherichia coli",64.0,ug.mL-1,"'>'",441.29,"","Scientific Literature","Eur. J. Med. Chem."
826,10889,CHEMBL4560491,"Escherichia coli",32.0,ug.mL-1,"'>'",330.47,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
827,10890,CHEMBL1771463,"Escherichia coli",16.0,ug.mL-1,"'>'",380.41,"","Scientific Literature","Bioorg. Med. Chem. Lett."
828,10891,CHEMBL1771475,"Escherichia coli",16.0,ug.mL-1,"'>'",382.38,"","Scientific Literature","Bioorg. Med. Chem. Lett."
829,10892,CHEMBL1922398,"Escherichia coli",100.0,ug.mL-1,"'='",381.27,"","Scientific Literature","Bioorg. Med. Chem. Lett."
830,10185,CHEMBL1440,"Escherichia coli",2.0,ug.mL-1,"'='",444.44,"","Scientific Literature","J Nat Prod"
831,10893,CHEMBL4563309,"Escherichia coli",32.0,ug.mL-1,"'>'",738.77,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
832,10894,CHEMBL2235688,"Escherichia coli",18.75,ug.mL-1,"'='",405.2,"","Scientific Literature","Med Chem Res"
833,10895,CHEMBL1783130,"Escherichia coli",0.8,ug.mL-1,"'='",460.51,"","Scientific Literature","Eur. J. Med. Chem."
834,10230,CHEMBL1082,"Escherichia coli",3.12,ug.mL-1,"'='",365.41,"","Scientific Literature","Med Chem Res"
835,10896,CHEMBL1783124,"Escherichia coli",6.25,ug.mL-1,"'='",423.5,"","Scientific Literature","Eur. J. Med. Chem."
836,10897,CHEMBL2431742,"Escherichia coli",16.0,ug.mL-1,"'='",658.84,"","Scientific Literature","J. Med. Chem."
837,10898,CHEMBL2430103,"Escherichia coli",12.5,ug.mL-1,"'='",415.51,"","Scientific Literature","Med Chem Res"
838,10899,CHEMBL3091789,"Escherichia coli",800.0,ug.mL-1,"'='",351.48,"","Scientific Literature","Bioorg. Med. Chem. Lett."
839,10900,CHEMBL3091784,"Escherichia coli",800.0,ug.mL-1,"'='",355.44,"","Scientific Literature","Bioorg. Med. Chem. Lett."
840,10901,CHEMBL3091780,"Escherichia coli",400.0,ug.mL-1,"'='",367.47,"","Scientific Literature","Bioorg. Med. Chem. Lett."
841,10902,CHEMBL2234917,"Escherichia coli",6.25,ug.mL-1,"'='",450.54,"","Scientific Literature","Med Chem Res"
842,10903,CHEMBL1782068,"Escherichia coli",3.12,ug.mL-1,"'='",511.41,"","Scientific Literature","Eur. J. Med. Chem."
843,10904,CHEMBL3215649,"Escherichia coli",128.0,ug.mL-1,"'='",343.05,"","Scientific Literature","Bioorg. Med. Chem."
844,10138,CHEMBL8,"Escherichia coli",0.5,ug.mL-1,"'='",331.35,"","Scientific Literature","Antimicrob. Agents Chemother."
845,10905,CHEMBL575329,"Escherichia coli",64.0,ug.mL-1,"'>'",418.38,"","Scientific Literature","J. Med. Chem."
846,10906,CHEMBL1783119,"Escherichia coli",0.1,ug.mL-1,"'='",403.44,"","Scientific Literature","Eur. J. Med. Chem."
847,10907,CHEMBL1668963,"Escherichia coli",512.0,ug.mL-1,"'='",339.23,"","Scientific Literature","Bioorg. Med. Chem. Lett."
848,10908,CHEMBL1669359,"Escherichia coli",0.25,ug.mL-1,"'='",389.39,"","Scientific Literature","Bioorg. Med. Chem. Lett."
849,10909,CHEMBL1669362,"Escherichia coli",0.25,ug.mL-1,"'='",417.44,"","Scientific Literature","Bioorg. Med. Chem. Lett."
850,10910,CHEMBL4570386,"Escherichia coli",32.0,ug.mL-1,"'>'",780.9,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
851,10911,CHEMBL2430105,"Escherichia coli",25.0,ug.mL-1,"'='",471.58,"","Scientific Literature","Med Chem Res"
852,667,CHEMBL12208,"Escherichia coli",128.0,ug.mL-1,"'='",176.17,"","Scientific Literature","Bioorg. Med. Chem. Lett."
853,10912,CHEMBL4517691,"Escherichia coli",32.0,ug.mL-1,"'>'",826.92,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
854,10913,CHEMBL4558236,"Escherichia coli",64.0,ug.mL-1,"'>'",347.41,"","Scientific Literature","Eur J Med Chem"
855,10914,CHEMBL3216480,"Escherichia coli",16.0,ug.mL-1,"'='",630.35,"","Scientific Literature","J. Med. Chem."
856,10915,CHEMBL583912,"Escherichia coli",128.0,ug.mL-1,"'>'",290.27,"","Scientific Literature","Eur. J. Med. Chem."
857,10186,CHEMBL9,"Escherichia coli",0.25,ug.mL-1,"'='",319.34,"","Scientific Literature","Antimicrob. Agents Chemother."
858,10916,CHEMBL4538352,"Escherichia coli",32.0,ug.mL-1,"'>'",237.25,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
859,10917,CHEMBL3098268,"Escherichia coli",12.5,ug.mL-1,"'='",312.36,"","Scientific Literature","Bioorg. Med. Chem. Lett."
860,10918,CHEMBL576722,"Escherichia coli",12.5,ug.mL-1,"'='",1536.12,"","Scientific Literature","Bioorg. Med. Chem. Lett."
861,10918,CHEMBL576722,"Escherichia coli",25.0,ug.mL-1,"'='",1536.12,"","Scientific Literature","Bioorg. Med. Chem. Lett."
862,10919,CHEMBL2164974,"Escherichia coli",64.0,ug.mL-1,"'>'",324.29,"","Scientific Literature","J. Nat. Prod."
863,10920,CHEMBL1210415,"Escherichia coli",12.5,ug.mL-1,"'='",428.34,"","Scientific Literature","Eur. J. Med. Chem."
864,10921,CHEMBL1668978,"Escherichia coli",1.0,ug.mL-1,"'='",474.95,"","Scientific Literature","Bioorg. Med. Chem. Lett."
865,10922,CHEMBL573733,"Escherichia coli",10.0,ug.mL-1,"'='",428.47,"","Scientific Literature","Eur. J. Med. Chem."
866,10923,CHEMBL4532270,"Escherichia coli",32.0,ug.mL-1,"'>'",811.84,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
867,10138,CHEMBL8,"Escherichia coli",0.03125,ug.mL-1,"'<'",331.35,"","Scientific Literature","Bioorg. Med. Chem. Lett."
868,10473,CHEMBL174,"Escherichia coli",1000.0,ug.mL-1,"'>'",349.41,"","Scientific Literature","Eur. J. Med. Chem."
869,10924,CHEMBL3126538,"Escherichia coli",100.0,ug.mL-1,"'='",307.4,"","Scientific Literature","Eur. J. Med. Chem."
870,10697,CHEMBL44354,"Escherichia coli",0.25,ug.mL-1,"'='",546.59,"","Scientific Literature","Antimicrob. Agents Chemother."
871,10925,CHEMBL610336,"Escherichia coli",64.0,ug.mL-1,"'='",1186.47,"","Scientific Literature","Bioorg. Med. Chem."
872,10926,CHEMBL595770,"Escherichia coli",64.0,ug.mL-1,"'>'",1426.82,"","Scientific Literature","Bioorg. Med. Chem."
873,10138,CHEMBL8,"Escherichia coli",10.0,ug.mL-1,"'='",331.35,"","Scientific Literature","Eur. J. Med. Chem."
874,10927,CHEMBL1774252,"Escherichia coli",12.5,ug.mL-1,"'='",704.46,"","Scientific Literature","J. Nat. Prod."
875,10928,CHEMBL1210008,"Escherichia coli",6.25,ug.mL-1,"'='",389.34,"","Scientific Literature","Eur. J. Med. Chem."
876,10929,CHEMBL573938,"Escherichia coli",10.0,ug.mL-1,"'='",338.39,"","Scientific Literature","Eur. J. Med. Chem."
877,10930,CHEMBL583760,"Escherichia coli",15.0,ug.mL-1,"'='",372.83,"","Scientific Literature","Eur. J. Med. Chem."
878,10931,CHEMBL483270,"Escherichia coli",64.0,ug.mL-1,"'>'",148.16,"","Scientific Literature","Eur. J. Med. Chem."
879,10932,CHEMBL4583459,"Escherichia coli",64.0,ug.mL-1,"'>'",342.4,"","Scientific Literature","Eur J Med Chem"
880,10933,CHEMBL1782103,"Escherichia coli",50.0,ug.mL-1,"'>'",516.76,"","Scientific Literature","J. Nat. Prod."
881,10934,CHEMBL1814545,"Escherichia coli",16.0,ug.mL-1,"'='",1677.16,"","Scientific Literature","Bioorg. Med. Chem."
882,10935,CHEMBL1814549,"Escherichia coli",32.0,ug.mL-1,"'='",1587.03,"","Scientific Literature","Bioorg. Med. Chem."
883,10936,CHEMBL1814550,"Escherichia coli",64.0,ug.mL-1,"'='",1496.91,"","Scientific Literature","Bioorg. Med. Chem."
884,10318,CHEMBL32,"Escherichia coli",2.0,ug.mL-1,"'='",401.44,"","Scientific Literature","Eur. J. Med. Chem."
885,10937,CHEMBL3589072,"Escherichia coli",256.0,ug.mL-1,"'>'",398.44,"","Scientific Literature","J. Med. Chem."
886,10938,CHEMBL436302,"Escherichia coli",32.0,ug.mL-1,"'>'",393.49,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
887,10939,CHEMBL4448432,"Escherichia coli",1.0,ug.mL-1,"'='",592.11,"","Scientific Literature","Eur J Med Chem"
888,10940,CHEMBL577703,"Escherichia coli",16.0,ug.mL-1,"'>'",456.42,"","Scientific Literature","Bioorg. Med. Chem. Lett."
889,10941,CHEMBL3219950,"Escherichia coli",128.0,ug.mL-1,"'>'",364.47,"","Scientific Literature",MedChemComm
890,10942,CHEMBL3423297,"Escherichia coli",128.0,ug.mL-1,"'>'",451.4,"","Scientific Literature","Eur. J. Med. Chem."
891,10943,CHEMBL4469281,"Escherichia coli",256.0,ug.mL-1,"'='",317.36,"","Scientific Literature","ACS Med Chem Lett"
892,10944,CHEMBL3425803,"Escherichia coli",32.0,ug.mL-1,"'='",522.54,"","Scientific Literature","Bioorg. Med. Chem. Lett."
893,10945,CHEMBL1771462,"Escherichia coli",16.0,ug.mL-1,"'>'",366.38,"","Scientific Literature","Bioorg. Med. Chem. Lett."
894,10946,CHEMBL4514635,"Escherichia coli",1.95,ug.mL-1,"'='",523.52,"","Scientific Literature","Eur J Med Chem"
895,10947,CHEMBL3423301,"Escherichia coli",128.0,ug.mL-1,"'>'",485.84,"","Scientific Literature","Eur. J. Med. Chem."
896,10948,CHEMBL1607480,"Escherichia coli",2.5,ug.mL-1,"'='",496.9,"","Scientific Literature","Eur J Med Chem"
897,10949,CHEMBL4444662,"Escherichia coli",32.0,ug.mL-1,"'>'",298.3,"","Scientific Literature","J Med Chem"
898,10950,CHEMBL4568821,"Escherichia coli",250.0,ug.mL-1,"'='",353.17,"","Scientific Literature","Eur J Med Chem"
899,10951,CHEMBL4470865,"Escherichia coli",64.0,ug.mL-1,"'>'",432.41,"","Scientific Literature","Eur J Med Chem"
900,10952,CHEMBL4440784,"Escherichia coli",64.0,ug.mL-1,"'>'",416.48,"","Scientific Literature","Eur J Med Chem"
901,10953,CHEMBL4538335,"Escherichia coli",64.0,ug.mL-1,"'>'",459.94,"","Scientific Literature","Eur J Med Chem"
902,10954,CHEMBL4468984,"Escherichia coli",16.0,ug.mL-1,"'='",3900.86,"","Scientific Literature","Eur J Med Chem"
903,10955,CHEMBL4592895,"Escherichia coli",64.0,ug.mL-1,"'='",469.22,"","Scientific Literature","Eur J Med Chem"
904,10956,CHEMBL4588332,"Escherichia coli",4.0,ug.mL-1,"'='",613.03,"","Scientific Literature","Eur J Med Chem"
905,10957,CHEMBL1946676,"Escherichia coli",12.5,ug.mL-1,"'='",279.28,"","Scientific Literature","Eur. J. Med. Chem."
906,10958,CHEMBL4472806,"Escherichia coli",32.0,ug.mL-1,"'>'",701.97,"","Scientific Literature","Eur J Med Chem"
907,10959,CHEMBL577399,"Escherichia coli",31.25,ug.mL-1,"'='",325.32,"","Scientific Literature","Eur. J. Med. Chem."
908,10960,CHEMBL1242258,"Escherichia coli",64.0,ug.mL-1,"'='",440.38,"","Scientific Literature","Eur. J. Med. Chem."
909,10961,CHEMBL561528,"Escherichia coli",64.0,ug.mL-1,"'>'",448.52,"","Scientific Literature","Eur. J. Med. Chem."
910,10962,CHEMBL3326889,"Escherichia coli",128.0,ug.mL-1,"'>'",408.33,"","Scientific Literature","J. Nat. Prod."
911,10963,CHEMBL572948,"Escherichia coli",64.0,ug.mL-1,"'>'",430.42,"","Scientific Literature","J. Med. Chem."
912,10964,CHEMBL3127373,"Escherichia coli",10000.0,ug.mL-1,"'>'",695.78,"","Scientific Literature","Eur. J. Med. Chem."
913,10965,CHEMBL3098900,"Escherichia coli",64.0,ug.mL-1,"'='",395.77,"","Scientific Literature","Eur. J. Med. Chem."
914,10966,CHEMBL3400844,"Escherichia coli",256.0,ug.mL-1,"'>'",862.24,"","Scientific Literature","Bioorg. Med. Chem. Lett."
915,10967,CHEMBL693,"Escherichia coli",128.0,ug.mL-1,"'='",423.43,"","Scientific Literature","Bioorg Med Chem Lett"
916,10968,CHEMBL109132,"Escherichia coli",0.03,ug.mL-1,"'<='",371.41,"","Scientific Literature","Bioorg. Med. Chem. Lett."
917,10969,CHEMBL3605491,"Escherichia coli",32.0,ug.mL-1,"'>'",544.62,"","Scientific Literature","Bioorg. Med. Chem. Lett."
918,10970,CHEMBL4513410,"Escherichia coli",32.0,ug.mL-1,"'>'",696.73,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
919,10971,CHEMBL4449581,"Escherichia coli",64.0,ug.mL-1,"'>'",409.45,"","Scientific Literature","Eur J Med Chem"
920,10972,CHEMBL4443522,"Escherichia coli",64.0,ug.mL-1,"'>'",381.41,"","Scientific Literature","Eur J Med Chem"
921,10973,CHEMBL2146967,"Escherichia coli",64.0,ug.mL-1,"'>'",1235.59,"","Scientific Literature","Bioorg. Med. Chem."
922,10974,CHEMBL2431099,"Escherichia coli",50.0,ug.mL-1,"'>'",1162.94,"","Scientific Literature","ACS Med. Chem. Lett."
923,10975,CHEMBL2431098,"Escherichia coli",50.0,ug.mL-1,"'>'",1162.94,"","Scientific Literature","ACS Med. Chem. Lett."
924,10976,CHEMBL4586679,"Escherichia coli",32.0,ug.mL-1,"'>'",205.64,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
925,10977,CHEMBL4553161,"Escherichia coli",64.0,ug.mL-1,"'='",1353.72,"","Scientific Literature","J Med Chem"
926,10978,CHEMBL3092698,"Escherichia coli",128.0,ug.mL-1,"'='",440.54,"","Scientific Literature","J. Nat. Prod."
